,N9,N3,N5,N7,L4,L10
273,-54.71864318847656,39.835105895996094,39.26948165893555,35.71585464477539,13.749776840209961,12.392837524414062
274,-56.282188415527344,39.45845031738281,38.847129821777344,35.23242950439453,13.697366714477539,12.625899314880371
275,-58.03709030151367,38.61714553833008,38.29365921020508,34.712928771972656,13.831245422363281,12.569016456604004
276,-59.20591735839844,38.2974967956543,37.778873443603516,33.59022521972656,14.37166690826416,13.313729286193848
277,-60.884429931640625,37.650238037109375,37.063411712646484,32.9373893737793,14.737320899963379,13.730920791625977
278,-61.60792541503906,37.16803741455078,36.6665153503418,32.44352340698242,15.13725757598877,13.872159004211426
279,-62.761409759521484,36.79353713989258,36.02881622314453,31.464292526245117,15.435563087463379,14.987253189086914
280,-64.65524291992188,36.473487854003906,35.59537887573242,30.89736557006836,15.582375526428223,15.043713569641113
281,-65.036865234375,35.729248046875,35.10508346557617,30.346805572509766,15.917344093322754,14.602743148803711
282,-66.07868957519531,35.38669204711914,34.81905746459961,29.82029151916504,16.007766723632812,15.362056732177734
283,-66.66788482666016,35.040130615234375,34.42125701904297,29.286041259765625,16.354339599609375,15.057188034057617
284,-67.58489990234375,34.951263427734375,34.324764251708984,28.79711151123047,16.36079978942871,15.234389305114746
285,-68.38404083251953,34.459495544433594,33.85940933227539,29.086055755615234,16.504518508911133,15.266877174377441
286,-69.02511596679688,34.834129333496094,34.01750183105469,29.03379249572754,16.514671325683594,15.148794174194336
287,-68.33030700683594,34.547000885009766,34.150691986083984,28.196521759033203,16.56102180480957,15.753493309020996
288,-68.75773620605469,34.51462173461914,33.71308517456055,28.46364402770996,16.734777450561523,14.789826393127441
289,-69.27765655517578,34.46125411987305,33.9559326171875,28.589651107788086,16.653785705566406,15.398805618286133
290,-68.4321517944336,34.66679763793945,33.97348403930664,28.674734115600586,16.676040649414062,15.52353572845459
291,-68.24800872802734,34.57706069946289,34.14210891723633,29.374774932861328,16.25550079345703,15.267631530761719
292,-67.7615966796875,35.05924606323242,34.276737213134766,29.292930603027344,16.27174186706543,15.710871696472168
293,-66.49446868896484,35.36040115356445,34.48270797729492,30.015092849731445,16.281452178955078,14.681211471557617
294,-66.09593200683594,35.68882369995117,34.63875961303711,29.724685668945312,16.305633544921875,15.369933128356934
295,-65.44842529296875,36.012451171875,35.28935623168945,30.627290725708008,15.730188369750977,15.01866340637207
296,-64.37548828125,36.565982818603516,35.71152877807617,31.08728790283203,15.581948280334473,14.42210865020752
297,-62.81510543823242,36.79912567138672,36.11616516113281,31.63916778564453,15.260875701904297,14.57852840423584
298,-62.065345764160156,37.445953369140625,36.6992073059082,32.19032669067383,15.107994079589844,13.888030052185059
299,-60.289939880371094,37.60102844238281,37.216365814208984,32.83634948730469,14.587013244628906,14.384206771850586
300,-59.440372467041016,38.071434020996094,37.682132720947266,33.67948532104492,14.545482635498047,13.409369468688965
301,-58.443359375,38.7629280090332,38.3353157043457,34.459938049316406,14.05119514465332,13.464162826538086
302,-56.02893829345703,39.394309997558594,38.78135681152344,35.30231475830078,13.84072208404541,12.800722122192383
303,-55.48544692993164,39.83061981201172,39.445953369140625,36.20897674560547,13.258670806884766,12.555734634399414
304,-53.033668518066406,40.505470275878906,39.93709182739258,36.59738540649414,13.049505233764648,12.688687324523926
305,-52.10074996948242,40.8645133972168,40.309444427490234,37.553592681884766,12.579890251159668,11.437243461608887
306,-49.741844177246094,41.71126174926758,41.03904724121094,38.01858901977539,12.203426361083984,11.496003150939941
307,-48.24104690551758,41.921348571777344,41.70759963989258,39.124881744384766,11.532983779907227,10.825482368469238
308,-47.10870361328125,42.42311096191406,42.20477294921875,39.89226150512695,11.378174781799316,10.487458229064941
309,-44.995792388916016,42.893226623535156,42.684566497802734,40.47528076171875,10.594287872314453,10.175947189331055
310,-43.72945785522461,43.635841369628906,43.20301055908203,40.88549041748047,10.556177139282227,10.416637420654297
311,-42.15947723388672,43.60898208618164,43.34214782714844,41.63165283203125,10.15779972076416,8.835243225097656
312,-40.74934387207031,44.03173065185547,43.8314323425293,42.039791107177734,9.93358325958252,8.913578987121582
313,-38.99052429199219,44.693763732910156,44.279232025146484,42.46445846557617,9.626191139221191,9.125643730163574
314,-38.131046295166016,44.89935302734375,44.565982818603516,42.988712310791016,9.011723518371582,8.681234359741211
315,-36.790225982666016,45.265140533447266,44.97095489501953,43.59657287597656,8.773733139038086,7.855261325836182
316,-35.601234436035156,45.63072967529297,45.17302322387695,43.98149490356445,8.647791862487793,7.264595985412598
317,-34.75898742675781,45.77286911010742,45.486854553222656,44.11017990112305,8.474686622619629,7.985995769500732
318,-33.9609260559082,45.9503059387207,45.812747955322266,44.509098052978516,8.05941390991211,7.407191276550293
319,-32.83063888549805,45.979637145996094,45.898380279541016,44.69353103637695,8.086801528930664,7.064036846160889
320,-32.53665542602539,46.1976318359375,45.96082305908203,45.09221649169922,8.055522918701172,6.38458776473999
321,-31.369007110595703,46.378273010253906,46.114871978759766,44.89284896850586,8.053287506103516,7.358315467834473
322,-31.724050521850586,46.28734588623047,46.01200485229492,44.77486038208008,7.94455099105835,7.4173197746276855
323,-31.216747283935547,46.35655975341797,46.30563735961914,45.38119888305664,7.737829685211182,6.492242813110352
324,-31.474857330322266,46.409767150878906,46.15168762207031,45.001644134521484,7.621054649353027,6.944519519805908
325,-31.69823455810547,46.36541748046875,46.23637008666992,44.93364715576172,7.595933437347412,7.315269947052002
326,-31.3528995513916,46.39792251586914,46.23594665527344,45.10686111450195,7.704136371612549,6.8745269775390625
327,-31.297407150268555,46.552215576171875,46.24165725708008,44.8907470703125,7.483580112457275,6.661839008331299
328,-32.533958435058594,46.281639099121094,46.02294921875,44.755088806152344,7.830468654632568,7.362020969390869
329,-32.93496322631836,46.07566452026367,45.77106857299805,44.48786544799805,8.246027946472168,7.290069580078125
330,-33.4478759765625,45.98632049560547,45.62554168701172,44.30833053588867,8.501965522766113,7.642064571380615
331,-34.936065673828125,45.58674240112305,45.35823059082031,44.079925537109375,8.356672286987305,7.529306888580322
332,-35.88391876220703,45.528812408447266,45.212249755859375,43.77810287475586,8.676095962524414,7.242029666900635
333,-36.461273193359375,45.33469772338867,45.11698532104492,43.358665466308594,9.068205833435059,8.17025375366211
334,-37.6869010925293,45.13740158081055,44.817054748535156,43.07042694091797,9.216670989990234,8.34544563293457
335,-39.182193756103516,44.505409240722656,44.303897857666016,42.681732177734375,9.342109680175781,8.468880653381348
336,-40.660091400146484,44.33800506591797,44.143619537353516,42.336021423339844,9.837108612060547,8.948132514953613
337,-41.87761688232422,43.78302764892578,43.544944763183594,41.19878387451172,10.272299766540527,9.415261268615723
338,-43.10337448120117,43.553955078125,43.23652648925781,41.21163558959961,10.452271461486816,9.461358070373535
339,-45.452781677246094,42.813934326171875,42.489707946777344,40.19784164428711,10.880436897277832,10.290009498596191
340,-46.821895599365234,42.570133209228516,42.136383056640625,39.563697814941406,11.198042869567871,11.019491195678711
341,-48.157230377197266,42.047119140625,41.594017028808594,39.02779769897461,11.729632377624512,11.003683090209961
342,-50.0976676940918,41.542999267578125,40.86594009399414,37.98197555541992,12.426824569702148,11.586915969848633
343,-51.48914337158203,40.822654724121094,40.365055084228516,37.66360855102539,12.381900787353516,11.206709861755371
344,-53.612098693847656,40.34996032714844,40.008445739746094,36.46513366699219,12.995248794555664,12.181244850158691
345,-54.513797760009766,39.845703125,39.50779342651367,35.884925842285156,12.959784507751465,12.80263900756836
346,-56.536346435546875,39.3365364074707,38.88602066040039,35.227210998535156,13.615981101989746,12.316161155700684
347,-57.87312316894531,38.928985595703125,38.15349197387695,34.506568908691406,14.295012474060059,12.449563980102539
348,-59.13841247558594,38.1816520690918,37.76206588745117,33.77268600463867,14.352673530578613,12.580881118774414
349,-61.05693435668945,37.637489318847656,37.170928955078125,32.95234298706055,15.031217575073242,14.034562110900879
350,-62.26373291015625,37.589237213134766,36.57296371459961,32.21078872680664,15.012486457824707,14.466663360595703
351,-63.82954406738281,36.83304977416992,35.95530700683594,31.72590446472168,15.147233963012695,14.063026428222656
352,-64.18502807617188,36.429561614990234,35.50905990600586,30.977834701538086,15.563366889953613,14.288844108581543
353,-65.31280517578125,35.97464370727539,35.20735168457031,30.27764892578125,16.029438018798828,15.094497680664062
354,-66.52985382080078,35.30500793457031,34.93742370605469,29.946548461914062,16.141077041625977,14.67707347869873
355,-67.18475341796875,35.11377716064453,34.47047424316406,29.265979766845703,15.935980796813965,15.560635566711426
356,-67.686279296875,35.135955810546875,34.22711944580078,29.022432327270508,16.120399475097656,15.062070846557617
357,-68.47502136230469,34.88811492919922,33.891563415527344,28.84592056274414,16.39937400817871,15.349303245544434
358,-68.07376861572266,34.77383041381836,33.7629280090332,28.8248291015625,16.58881378173828,15.446211814880371
359,-68.68603515625,34.29698181152344,33.65308380126953,28.717287063598633,16.68889045715332,14.949848175048828
360,-68.59397888183594,34.68770980834961,33.744171142578125,28.096256256103516,16.64109992980957,15.31198787689209
361,-68.88028717041016,34.588260650634766,33.66061019897461,28.4410343170166,16.35426139831543,15.362751007080078
362,-69.08916473388672,34.48802185058594,33.962059020996094,28.559587478637695,16.579343795776367,15.896172523498535
363,-68.04438018798828,34.66777038574219,34.23189926147461,28.827930450439453,16.449951171875,15.206770896911621
364,-67.77845001220703,34.63319396972656,34.13503646850586,29.003639221191406,16.276948928833008,14.971610069274902
365,-67.05767822265625,35.11507797241211,34.658042907714844,29.518014907836914,16.193819046020508,15.53734016418457
366,-66.1950912475586,35.53410720825195,34.921199798583984,30.31509017944336,16.237688064575195,14.332427024841309
367,-65.31281280517578,36.059852600097656,35.43794250488281,30.632080078125,15.6904296875,14.04068660736084
368,-63.86294937133789,36.449928283691406,35.962188720703125,31.18204689025879,15.572367668151855,14.137359619140625
369,-63.39855194091797,36.64706039428711,36.235992431640625,31.79034423828125,15.283628463745117,14.102879524230957
370,-61.9764404296875,37.216888427734375,36.55601501464844,32.644805908203125,14.983804702758789,13.317476272583008
371,-61.107818603515625,37.45878219604492,36.98660659790039,33.087432861328125,14.694599151611328,13.01976490020752
372,-59.877784729003906,38.49496841430664,37.55570602416992,33.478153228759766,14.318031311035156,13.900997161865234
373,-57.96208953857422,38.76934051513672,37.978816986083984,34.53107833862305,14.137453079223633,12.570287704467773
374,-56.49980163574219,39.361915588378906,38.66826629638672,35.274688720703125,13.720348358154297,12.518279075622559
375,-54.424922943115234,39.53761672973633,39.25939178466797,35.760128021240234,13.420918464660645,12.728568077087402
376,-53.70030212402344,40.382606506347656,39.95414733886719,36.598899841308594,12.596980094909668,12.690173149108887
377,-51.67954635620117,40.82273483276367,40.56882095336914,37.462158203125,12.39067554473877,12.0579252243042
378,-49.60328674316406,41.411590576171875,41.12114334106445,38.35124206542969,11.96053409576416,11.193079948425293
379,-48.399288177490234,41.92082977294922,41.78883743286133,38.84810256958008,11.675293922424316,10.788090705871582
380,-46.6854248046875,42.43361282348633,42.2180290222168,39.778297424316406,11.260997772216797,10.440106391906738
381,-45.25257110595703,42.93290328979492,42.734127044677734,40.47798156738281,10.756370544433594,10.263775825500488
382,-44.0337028503418,43.52714920043945,43.09144592285156,40.772159576416016,10.639853477478027,10.14719009399414
383,-42.47868347167969,43.72780227661133,43.41477584838867,41.360931396484375,10.354873657226562,9.434203147888184
384,-40.749542236328125,44.14798355102539,43.822532653808594,41.89479064941406,10.26585865020752,8.92690658569336
385,-39.257144927978516,44.63304901123047,44.368656158447266,42.694393157958984,9.595239639282227,8.428391456604004
386,-38.76578140258789,44.87931823730469,44.59764862060547,42.926902770996094,9.340213775634766,8.531820297241211
387,-37.27444839477539,45.14461135864258,45.0032958984375,43.50019454956055,8.97277545928955,8.214580535888672
388,-35.54159164428711,45.47224044799805,45.28193283081055,43.792633056640625,8.830389022827148,8.174665451049805
389,-33.794307708740234,45.87587356567383,45.63019943237305,44.2358283996582,8.315417289733887,7.91693639755249
390,-33.556251525878906,45.97886657714844,45.76828384399414,44.50148010253906,8.194281578063965,7.359994888305664
391,-33.17478561401367,46.055824279785156,45.76050567626953,44.70402145385742,8.055887222290039,6.754688739776611
392,-32.82742691040039,46.15467071533203,46.00844955444336,44.91343307495117,7.807551860809326,6.948143482208252
393,-32.38717269897461,46.38334274291992,46.18678283691406,45.012081146240234,7.760128498077393,7.238297939300537
394,-31.482440948486328,46.39826583862305,46.163997650146484,44.787620544433594,7.616092205047607,7.054354190826416
395,-30.759376525878906,46.43671798706055,46.37725067138672,45.29627990722656,7.5277485847473145,6.544099807739258
396,-32.324867248535156,46.22346878051758,46.21891784667969,45.009525299072266,7.850202560424805,7.047007083892822
397,-31.7430477142334,46.51414489746094,46.264678955078125,45.06916427612305,7.696815013885498,6.6988959312438965
398,-30.94101333618164,46.59757614135742,46.26743698120117,45.03065872192383,7.485543251037598,7.106454849243164
399,-32.032501220703125,46.37067794799805,46.1690559387207,44.94851303100586,7.434357166290283,6.85892915725708
400,-32.836692810058594,46.17496109008789,46.11484146118164,44.63433074951172,7.751986980438232,7.456727981567383
401,-33.43185806274414,45.86854934692383,45.738372802734375,44.52712631225586,8.222929954528809,7.193072319030762
402,-33.11403274536133,45.94358444213867,45.744529724121094,44.3369255065918,8.072585105895996,7.761663436889648
403,-35.606258392333984,45.54796600341797,45.49292755126953,44.2602653503418,8.49624252319336,6.811208248138428
404,-35.658470153808594,45.5449104309082,45.236209869384766,43.6439094543457,8.732369422912598,8.256444931030273
405,-37.0075798034668,45.26908874511719,44.8864860534668,43.3732795715332,8.854386329650879,8.392210960388184
406,-37.758853912353516,45.097713470458984,44.670169830322266,42.728092193603516,9.433435440063477,9.332619667053223
407,-39.11216735839844,44.42772674560547,44.24650192260742,42.44755554199219,9.65737247467041,9.049124717712402
408,-40.65824508666992,44.31163024902344,43.877567291259766,41.85151672363281,10.007936477661133,9.663100242614746
409,-42.409263610839844,43.61068344116211,43.40931701660156,41.55679702758789,10.232149124145508,9.01518440246582
410,-43.43083953857422,43.64815902709961,43.23039245605469,41.13029861450195,10.56049633026123,9.670988082885742
411,-45.032039642333984,43.081398010253906,42.563232421875,40.064727783203125,11.068463325500488,10.147490501403809
412,-46.453277587890625,42.6329345703125,42.32268142700195,39.78595733642578,11.102858543395996,10.794452667236328
413,-48.071956634521484,42.27055740356445,41.695613861083984,38.83601379394531,11.996768951416016,11.31110954284668
414,-49.59776306152344,41.607730865478516,40.964420318603516,38.20700454711914,12.211783409118652,11.327570915222168
415,-50.84334945678711,40.9651985168457,40.57897186279297,37.8330078125,12.38470458984375,10.976924896240234
416,-53.569602966308594,40.52143478393555,39.93693542480469,36.606849670410156,12.799756050109863,12.002888679504395
417,-54.72040557861328,39.763343811035156,39.13758087158203,35.787269592285156,13.595279693603516,12.403931617736816
418,-55.657493591308594,39.486629486083984,38.72300338745117,35.161766052246094,13.49980354309082,12.981243133544922
419,-57.63735580444336,38.64569091796875,38.00699234008789,34.41349792480469,14.300729751586914,12.8798246383667
420,-59.17190933227539,38.58031463623047,37.60910415649414,33.616146087646484,14.365492820739746,13.114829063415527
421,-61.572574615478516,37.445770263671875,36.942378997802734,33.05001449584961,14.399001121520996,13.369427680969238
422,-61.64805603027344,37.215972900390625,36.7022819519043,32.349884033203125,15.060766220092773,14.310949325561523
423,-63.14796829223633,36.44003677368164,35.96430206298828,31.91591453552246,15.496376037597656,13.534116744995117
424,-64.37077331542969,36.45137023925781,35.65488052368164,30.702800750732422,15.6969575881958,14.549518585205078
425,-65.30066680908203,36.10647201538086,35.123023986816406,30.21878433227539,16.047054290771484,14.757027626037598
426,-66.43741607666016,35.60636901855469,34.78695297241211,29.8939208984375,15.815899848937988,14.420416831970215
427,-67.10755920410156,35.22187423706055,34.60519027709961,29.750661849975586,15.92687702178955,14.923333168029785
428,-67.47406005859375,35.1828498840332,34.29146957397461,29.47820281982422,16.527742385864258,15.198036193847656
429,-67.89631652832031,35.045284271240234,34.122684478759766,28.557998657226562,16.731048583984375,15.603343963623047
430,-68.51265716552734,34.622623443603516,33.621070861816406,28.551782608032227,16.74091339111328,15.706439018249512
431,-69.17403411865234,34.478946685791016,33.630496978759766,28.559669494628906,16.570356369018555,15.24817180633545
432,-68.59738159179688,34.368831634521484,33.571678161621094,28.21209716796875,16.75261688232422,15.998729705810547
433,-69.0474624633789,34.49277877807617,33.684268951416016,28.673036575317383,16.760286331176758,15.317411422729492
434,-67.92860412597656,34.982295989990234,33.824134826660156,28.621095657348633,16.748626708984375,15.294668197631836
435,-67.82601928710938,34.75617980957031,33.83723068237305,29.09192657470703,16.453502655029297,14.832808494567871
436,-67.58477020263672,34.88945770263672,34.14336013793945,29.32974624633789,16.489961624145508,15.32666015625
437,-67.31658935546875,35.12446975708008,34.304100036621094,29.682626724243164,16.276121139526367,14.983055114746094
438,-66.1664810180664,35.66561508178711,34.8421516418457,30.026655197143555,16.029762268066406,14.888752937316895
439,-65.1137466430664,36.10818099975586,35.37156295776367,30.511445999145508,16.030288696289062,14.948781967163086
440,-64.08285522460938,36.300533294677734,35.66911697387695,31.17506980895996,15.486347198486328,14.811246871948242
441,-62.41399002075195,36.813114166259766,36.158573150634766,31.801097869873047,15.35127067565918,14.015438079833984
442,-61.98058319091797,37.11055374145508,36.55379104614258,32.56642532348633,14.826759338378906,13.571368217468262
443,-60.9623908996582,37.476192474365234,37.272029876708984,33.1666259765625,14.488280296325684,14.041229248046875
444,-59.270660400390625,38.20386505126953,37.58384704589844,33.68996047973633,14.25943374633789,13.373001098632812
445,-58.33387756347656,38.67119216918945,38.168087005615234,34.513710021972656,14.21152400970459,13.010356903076172
446,-56.56252670288086,39.466766357421875,38.799293518066406,34.95878982543945,13.93763256072998,13.428511619567871
447,-54.81227111816406,39.840965270996094,39.637779235839844,36.16687774658203,13.276718139648438,12.647027015686035
448,-53.72233581542969,40.49797058105469,40.10966110229492,36.84175109863281,12.8202486038208,12.394623756408691
449,-51.3541259765625,40.93117141723633,40.378868103027344,37.71949005126953,12.383965492248535,11.051216125488281
450,-50.03630828857422,41.5267333984375,41.20661163330078,38.09821701049805,12.067302703857422,10.978326797485352
451,-48.436546325683594,42.06574249267578,41.68162155151367,39.07979965209961,11.559605598449707,10.813810348510742
452,-46.766761779785156,42.398162841796875,42.2033576965332,39.75032043457031,11.310510635375977,10.271502494812012
453,-44.45220184326172,43.07246017456055,42.622894287109375,40.4355583190918,10.847622871398926,9.984183311462402
454,-43.05017852783203,43.400047302246094,43.19523620605469,40.73976135253906,10.532941818237305,9.733101844787598
455,-42.26388931274414,43.85700988769531,43.66656494140625,41.21135330200195,10.207540512084961,9.217958450317383
456,-40.8443489074707,44.24601364135742,44.22490310668945,42.04763412475586,9.838587760925293,8.989424705505371
457,-39.261497497558594,44.630836486816406,44.417911529541016,42.478179931640625,9.589466094970703,9.003058433532715
458,-38.27690505981445,44.77113342285156,44.69567108154297,43.197566986083984,9.097907066345215,7.907480716705322
459,-36.573909759521484,45.232269287109375,45.11506271362305,43.60554885864258,8.584939002990723,8.183782577514648
460,-35.47504425048828,45.195438385009766,45.10466384887695,43.687744140625,8.81481647491455,7.954614639282227
461,-34.72868347167969,45.68242645263672,45.512691497802734,44.261627197265625,8.221162796020508,7.308707237243652
462,-33.78872299194336,45.830142974853516,45.603580474853516,44.29915237426758,8.24264144897461,7.563789367675781
463,-32.74461364746094,46.05082702636719,45.84077453613281,44.3840446472168,8.013397216796875,7.884423732757568
464,-32.64897918701172,46.02743911743164,45.96079635620117,44.690093994140625,8.069793701171875,7.512721061706543
465,-32.01570510864258,46.420352935791016,46.16168212890625,45.03072738647461,7.935119152069092,7.070549964904785
466,-31.484596252441406,46.541988372802734,46.44876480102539,45.384883880615234,7.626279830932617,6.815725326538086
467,-31.126522064208984,46.337989807128906,46.249935150146484,45.103336334228516,7.545569896697998,6.0121636390686035
468,-31.62673568725586,46.42251968383789,46.431884765625,45.23821258544922,7.498955249786377,6.44352388381958
469,-31.269014358520508,46.53660202026367,46.43856430053711,45.116790771484375,7.584527969360352,7.58909797668457
470,-31.931543350219727,46.22880554199219,46.239715576171875,45.0593376159668,7.3424482345581055,6.8732733726501465
471,-32.28631591796875,46.181209564208984,46.09049987792969,44.95085144042969,7.70961332321167,6.729568004608154
472,-32.54250717163086,46.33013916015625,46.33576583862305,44.782833099365234,7.787155628204346,7.688250541687012
473,-33.357460021972656,46.12172317504883,45.904991149902344,44.68492126464844,7.997070789337158,7.022344589233398
474,-33.98940658569336,45.92714309692383,45.70375442504883,44.429325103759766,7.868990421295166,7.54072380065918
475,-34.45097351074219,45.710777282714844,45.48851776123047,44.12558364868164,8.593538284301758,7.996206283569336
476,-35.75674057006836,45.583290100097656,45.260650634765625,43.89765930175781,8.554892539978027,7.448254585266113
477,-36.865482330322266,45.41997146606445,45.067325592041016,43.53293228149414,8.767505645751953,7.870248317718506
478,-37.83656692504883,45.01897048950195,44.76157760620117,43.2019157409668,9.181139945983887,8.387025833129883
479,-39.357574462890625,44.7619514465332,44.45904541015625,42.71207809448242,9.116788864135742,8.699495315551758
480,-41.125125885009766,44.19721221923828,43.97530746459961,41.914798736572266,10.108976364135742,9.244913101196289
481,-44.61408615112305,43.5509147644043,43.08696365356445,40.935306549072266,10.303123474121094,9.162464141845703
482,-45.05949401855469,42.92158508300781,42.51832580566406,40.27661895751953,10.805583000183105,10.040754318237305
483,-44.61515426635742,42.994815826416016,42.59626007080078,39.4962043762207,11.15781021118164,12.018397331237793
484,-45.53180694580078,43.14896774291992,42.28459167480469,39.80158233642578,11.476091384887695,11.282992362976074
485,-49.88991928100586,42.25267028808594,41.859405517578125,39.69791793823242,11.56511402130127,10.110692024230957
486,-52.13201141357422,40.93000411987305,40.730716705322266,40.04391860961914,11.878296852111816,7.328307628631592
487,-52.871952056884766,41.46629333496094,40.66569900512695,35.911468505859375,13.045614242553711,11.320393562316895
488,-53.832176208496094,40.77738571166992,39.65209197998047,34.8668212890625,13.4609375,15.214238166809082
489,-53.99308395385742,40.556129455566406,39.03645324707031,33.97084045410156,14.037117958068848,13.506673812866211
490,-55.81987380981445,39.70896911621094,38.568031311035156,34.32189178466797,13.964211463928223,12.707669258117676
491,-57.36152267456055,38.480995178222656,37.98044204711914,33.871482849121094,14.48906135559082,14.147665023803711
492,-56.67961883544922,39.159149169921875,38.38356018066406,34.62699508666992,13.95325756072998,13.474369049072266
493,-61.809532165527344,37.98081970214844,36.98747634887695,32.62757873535156,15.322166442871094,14.551396369934082
494,-63.070987701416016,37.68001937866211,36.9988899230957,31.546058654785156,15.116227149963379,16.065858840942383
495,-63.42100524902344,36.92584991455078,36.17078399658203,30.913700103759766,15.5933198928833,14.81701946258545
496,-65.19405364990234,36.36187744140625,35.903541564941406,31.388973236083984,15.436939239501953,14.138044357299805
497,-66.06842803955078,35.43109130859375,35.579917907714844,31.295833587646484,15.418292045593262,11.932493209838867
498,-67.01210021972656,35.80300521850586,35.373966217041016,28.686992645263672,16.274181365966797,15.242252349853516
499,-65.55310821533203,34.50210189819336,34.96509552001953,29.41813850402832,16.093109130859375,13.086792945861816
500,-68.03482818603516,34.860023498535156,34.38471984863281,30.34534454345703,16.11443519592285,13.165109634399414
501,-68.11942291259766,35.32450866699219,34.984012603759766,28.740306854248047,16.51421546936035,14.218262672424316
502,-68.20671081542969,34.82093811035156,34.21571731567383,27.949922561645508,16.63019561767578,16.816139221191406
503,-67.85267639160156,34.396671295166016,33.455142974853516,28.855653762817383,16.574626922607422,14.142290115356445
504,-69.0650405883789,33.986515045166016,33.93183135986328,29.411819458007812,16.49178695678711,14.92585563659668
505,-69.93034362792969,34.87535095214844,32.952552795410156,27.495759963989258,16.90497589111328,16.538150787353516
506,-69.86418914794922,34.87200164794922,33.83475875854492,28.11944580078125,16.83966636657715,12.969673156738281
507,-68.68987274169922,34.44453430175781,33.693973541259766,27.94251251220703,16.39565658569336,16.39298439025879
508,-67.23782348632812,34.299781799316406,33.7968864440918,28.10700035095215,16.816553115844727,16.762248992919922
509,-67.16287994384766,35.31254196166992,34.46682357788086,30.512060165405273,16.393632888793945,13.539412498474121
510,-62.842254638671875,37.11199951171875,36.465415954589844,30.188974380493164,16.12684440612793,15.791370391845703
511,-65.75389862060547,35.95026779174805,35.78084945678711,30.64668083190918,15.78600788116455,14.362049102783203
512,-63.00379180908203,36.32322692871094,35.59315872192383,30.445655822753906,15.408567428588867,15.768293380737305
513,-64.19248962402344,37.12227249145508,36.08917236328125,32.39849853515625,14.981181144714355,13.366427421569824
514,-61.43095779418945,37.413917541503906,36.38943862915039,32.74363708496094,14.900153160095215,11.890033721923828
515,-59.63814926147461,38.40253448486328,37.65379333496094,32.666324615478516,14.624460220336914,14.461044311523438
516,-60.06452560424805,37.825958251953125,37.16093063354492,33.00992202758789,14.540765762329102,13.131278038024902
517,-57.71804428100586,38.66071319580078,38.559383392333984,33.534576416015625,14.084248542785645,12.252031326293945
518,-56.058372497558594,39.45794677734375,39.07398986816406,34.95699691772461,13.909457206726074,12.334090232849121
519,-56.79214859008789,39.40985107421875,39.501243591308594,36.502471923828125,12.696861267089844,11.943143844604492
520,-52.48245620727539,40.98337936401367,40.445037841796875,36.38376998901367,13.445448875427246,13.175994873046875
521,-49.75409698486328,41.4578742980957,41.25392532348633,37.71295166015625,12.713847160339355,10.316731452941895
522,-48.74936294555664,42.00946044921875,41.44948196411133,39.11854553222656,12.116198539733887,7.9259562492370605
523,-48.54745101928711,42.93131637573242,42.197349548339844,37.02946090698242,11.953189849853516,10.456086158752441
524,-46.095184326171875,42.20437240600586,41.79835510253906,37.92497253417969,11.878316879272461,11.52702808380127
525,-43.693824768066406,43.05819320678711,43.232540130615234,40.49844741821289,10.552387237548828,10.979259490966797
526,-42.428524017333984,43.60374069213867,43.457271575927734,40.64484405517578,10.639755249023438,11.159202575683594
527,-42.279090881347656,43.4775505065918,43.804962158203125,42.654850006103516,9.432568550109863,7.238765716552734
528,-39.15651321411133,44.41131591796875,44.30710220336914,43.163265228271484,9.420458793640137,7.210781574249268
529,-38.599098205566406,44.74353790283203,44.642704010009766,42.09083557128906,9.83775806427002,10.968300819396973
530,-38.41959762573242,44.59574890136719,44.542945861816406,42.73847961425781,9.430920600891113,9.173685073852539
531,-36.22247314453125,45.3707275390625,45.12503433227539,43.55379104614258,8.761943817138672,8.358099937438965
532,-36.30620574951172,45.325531005859375,45.48781204223633,43.472511291503906,8.978431701660156,7.524557590484619
533,-36.4722785949707,45.399635314941406,45.495094299316406,43.40967559814453,8.602568626403809,9.753180503845215
534,-34.86722946166992,45.65324401855469,45.673919677734375,44.296417236328125,8.246156692504883,6.668900489807129
535,-32.2945442199707,46.03602981567383,46.058815002441406,44.89259338378906,7.7346014976501465,7.122203350067139
536,-29.590396881103516,46.97419357299805,46.47048568725586,43.85892868041992,8.330028533935547,7.609560012817383
537,-34.61614227294922,46.29357147216797,45.78684616088867,44.74053955078125,7.899969100952148,6.586154460906982
538,-33.01962661743164,46.115901947021484,45.9332389831543,44.43286895751953,7.768805503845215,8.213966369628906
539,-30.38511085510254,46.21403503417969,46.327239990234375,46.16400909423828,6.962208271026611,5.294546604156494
540,-31.73592758178711,45.5951042175293,45.267494201660156,44.83631134033203,8.500704765319824,5.131985187530518
541,-31.701942443847656,46.52736282348633,46.104888916015625,45.108062744140625,7.626625061035156,6.601439952850342
542,-32.43501281738281,46.049530029296875,46.0088005065918,43.96282196044922,7.70390510559082,3.4924535751342773
543,-33.70749282836914,45.67822265625,45.622615814208984,44.919349670410156,8.10715103149414,5.393102645874023
544,-34.436851501464844,45.61027526855469,45.59154510498047,45.22116470336914,7.745339393615723,5.873982906341553
545,-33.80626678466797,45.79542541503906,45.9344596862793,43.90719985961914,8.539499282836914,3.026737689971924
546,-31.148704528808594,46.657012939453125,46.62174987792969,43.814910888671875,7.673645496368408,6.331155776977539
