time,N9
8464,-31.37
8465,-31.83
8466,-33.66
8467,-32.66
8468,-34.13
8469,-35.56
8470,-36.95
8471,-39.01
8472,-39.94
8473,-41.67
8474,-43.61
8475,-44.90
8476,-46.64
8477,-48.20
8478,-49.90
8479,-50.80
8480,-54.43
8481,-56.07
8482,-56.47
8483,-58.61
8484,-59.95
8485,-61.68
8486,-62.98
8487,-63.75
8488,-65.88
8489,-65.99
8490,-66.68
8491,-68.77
8492,-69.08
8493,-69.15
8494,-70.01
8495,-69.91
8496,-71.09
8497,-69.03
8498,-69.67
8499,-69.19
8500,-70.27
8501,-67.79
8502,-67.63
8503,-66.92
8504,-64.22
8505,-63.87
8506,-62.68
8507,-61.67
8508,-60.86
8509,-58.50
8510,-57.31
8511,-55.27
8512,-53.80
8513,-51.57
8514,-49.75
8515,-48.71
8516,-47.31
8517,-43.64
8518,-43.29
8519,-41.55
8520,-40.71
8521,-38.27
8522,-36.74
8523,-35.84
8524,-34.76
8525,-33.45
8526,-32.81
8527,-31.49
8528,-32.10
8529,-32.00
8530,-30.02
8531,-30.21
8532,-29.61
8533,-30.00
8534,-30.62
8535,-29.95
8536,-30.43
8537,-31.77
8538,-33.11
8539,-32.86
8540,-34.89
8541,-35.81
8542,-37.18
8543,-38.83
8544,-39.06
8545,-40.37
8546,-43.27
8547,-44.00
8548,-46.26
8549,-48.00
8550,-50.63
8551,-52.32
8552,-53.19
8553,-55.11
8554,-56.92
8555,-58.70
8556,-60.50
8557,-61.11
8558,-63.30
8559,-64.06
8560,-64.38
8561,-66.47
8562,-67.52
8563,-68.45
8564,-69.17
8565,-70.32
8566,-69.01
8567,-70.61
8568,-69.93
8569,-70.04
8570,-69.49
8571,-69.05
8572,-68.99
8573,-68.79
8574,-67.42
8575,-66.09
8576,-65.98
8577,-64.51
8578,-63.07
8579,-60.80
8580,-60.30
8581,-57.92
8582,-56.47
8583,-55.01
8584,-52.58
8585,-51.43
8586,-49.81
8587,-47.21
8588,-47.07
8589,-45.08
8590,-42.91
8591,-41.96
8592,-40.10
8593,-38.44
8594,-37.07
8595,-36.80
8596,-34.94
8597,-34.50
8598,-31.99
8599,-31.66
8600,-31.20
8601,-30.58
8602,-29.70
8603,-30.23
8604,-30.29
8605,-30.76
8606,-29.96
8607,-29.97
8608,-31.34
8609,-32.35
8610,-32.75
8611,-33.04
8612,-34.17
8613,-35.86
8614,-37.27
8615,-37.80
8616,-39.86
8617,-41.04
8618,-44.45
8619,-44.91
8620,-46.73
8621,-48.44
8622,-49.56
8623,-51.83
8624,-54.48
8625,-55.47
8626,-56.24
8627,-58.45
8628,-60.26
8629,-61.04
8630,-62.66
8631,-63.71
8632,-65.76
8633,-66.11
8634,-67.07
8635,-68.63
8636,-68.81
8637,-68.83
8638,-69.90
8639,-69.48
8640,-70.48
8641,-70.06
8642,-69.86
8643,-69.26
8644,-68.60
8645,-67.47
8646,-66.93
8647,-66.28
8648,-64.80
8649,-64.50
8650,-62.87
8651,-61.63
8652,-60.48
8653,-57.37
8654,-56.20
8655,-55.12
8656,-52.76
8657,-51.98
8658,-50.12
8659,-49.25
8660,-45.91
8661,-44.39
8662,-43.95
8663,-42.08
8664,-41.24
8665,-38.15
8666,-36.98
8667,-36.65
8668,-34.03
8669,-34.26
8670,-32.43
8671,-32.38
8672,-30.90
8673,-30.54
8674,-30.81
8675,-29.97
8676,-30.24
8677,-29.57
8678,-29.90
8679,-30.89
8680,-31.18
8681,-32.15
8682,-33.16
8683,-32.77
8684,-35.06
8685,-35.31
8686,-37.29
8687,-38.01
8688,-39.94
8689,-41.79
8690,-43.75
8691,-45.23
8692,-46.65
8693,-48.63
8694,-49.77
8695,-52.92
8696,-53.40
8697,-55.25
8698,-56.52
8699,-58.46
8700,-59.31
8701,-60.56
8702,-62.65
8703,-63.77
8704,-65.10
8705,-67.02
8706,-66.92
8707,-68.41
8708,-68.08
8709,-69.27
8710,-69.77
8711,-69.62
8712,-69.34
8713,-69.18
8714,-69.89
8715,-69.41
8716,-68.69
8717,-68.93
8718,-67.26
8719,-66.59
8720,-65.78
8721,-64.44
8722,-62.15
8723,-61.74
8724,-60.49
8725,-58.93
8726,-57.08
8727,-55.68
8728,-52.95
8729,-51.83
8730,-49.76
8731,-48.41
8732,-46.42
8733,-45.16
8734,-42.99
8735,-41.49
8736,-40.73
8737,-38.50
8738,-36.58
8739,-35.96
8740,-35.14
8741,-34.33
8742,-33.22
8743,-31.74
8744,-31.78
8745,-30.48
8746,-29.95
8747,-29.53
8748,-30.04
8749,-29.53
8750,-30.03
8751,-29.79
8752,-31.05
8753,-30.78
8754,-32.43
8755,-32.67
8756,-34.65
8757,-35.76
8758,-37.86
8759,-39.55
8760,-39.39
8761,-40.70
8762,-44.25
8763,-44.06
8764,-46.62
8765,-47.65
8766,-49.86
8767,-52.18
8768,-53.53
8769,-55.04
8770,-56.85
8771,-58.81
8772,-60.26
8773,-61.26
8774,-62.37
8775,-63.36
8776,-65.50
8777,-65.28
8778,-67.67
8779,-67.88
8780,-68.59
8781,-69.23
8782,-69.70
8783,-69.62
8784,-70.11
8785,-70.01
8786,-69.65
8787,-68.59
8788,-68.37
8789,-67.75
8790,-67.50
8791,-65.60
8792,-65.00
8793,-63.92
8794,-63.02
8795,-61.22
8796,-59.91
8797,-58.21
8798,-56.73
8799,-55.79
8800,-53.72
8801,-51.06
8802,-49.33
8803,-48.30
8804,-46.20
8805,-44.99
8806,-44.13
8807,-41.30
8808,-39.15
8809,-39.58
8810,-37.44
8811,-36.34
8812,-34.36
8813,-33.80
8814,-33.96
8815,-31.34
8816,-31.44
8817,-30.99
8818,-30.70
8819,-29.50
8820,-29.29
8821,-29.24
8822,-29.94
8823,-29.77
8824,-31.55
8825,-31.83
8826,-33.16
8827,-33.82
8828,-34.53
8829,-36.29
8830,-37.06
8831,-38.51
8832,-39.31
8833,-41.87
8834,-43.06
8835,-45.98
8836,-46.23
8837,-47.61
8838,-50.43
8839,-52.22
8840,-53.97
8841,-54.43
8842,-56.83
8843,-58.60
8844,-59.18
8845,-61.23
8846,-62.90
8847,-64.56
8848,-65.56
8849,-65.48
8850,-67.91
8851,-67.63
8852,-67.93
8853,-69.32
8854,-69.79
8855,-71.07
8856,-69.87
8857,-69.62
8858,-69.25
8859,-68.90
8860,-68.71
8861,-68.54
8862,-67.25
8863,-65.90
8864,-64.57
8865,-64.53
8866,-62.07
8867,-61.68
8868,-60.35
8869,-58.30
8870,-56.73
8871,-55.05
8872,-53.18
8873,-52.27
8874,-49.92
8875,-47.00
8876,-45.83
8877,-44.47
8878,-42.97
8879,-41.10
8880,-40.10
8881,-38.47
8882,-37.17
8883,-35.88
8884,-34.78
8885,-33.77
8886,-32.73
8887,-31.77
8888,-31.48
8889,-30.68
8890,-31.16
8891,-29.97
8892,-30.59
8893,-29.28
8894,-29.24
8895,-29.93
8896,-31.26
8897,-31.39
8898,-32.45
8899,-33.81
8900,-34.81
8901,-35.51
8902,-36.98
8903,-38.49
8904,-40.30
8905,-42.40
8906,-43.27
8907,-45.10
8908,-47.07
8909,-48.10
8910,-49.57
8911,-52.11
8912,-52.82
8913,-55.03
8914,-57.55
8915,-57.92
8916,-59.68
8917,-62.08
8918,-61.35
8919,-64.96
8920,-65.86
8921,-66.73
8922,-67.73
8923,-67.76
8924,-69.19
8925,-69.62
8926,-69.64
8927,-69.58
8928,-70.73
8929,-70.12
8930,-69.27
8931,-68.93
8932,-68.81
8933,-67.89
8934,-68.10
8935,-67.11
8936,-65.07
8937,-64.38
8938,-62.89
8939,-60.70
8940,-60.40
8941,-59.29
8942,-58.17
8943,-55.04
8944,-53.43
8945,-51.55
8946,-51.13
8947,-48.61
8948,-46.91
8949,-45.20
8950,-44.09
8951,-40.97
8952,-40.68
8953,-38.29
8954,-37.36
8955,-35.67
8956,-33.99
8957,-34.32
8958,-32.63
8959,-31.62
8960,-31.48
8961,-30.12
8962,-29.93
8963,-30.53
8964,-30.53
8965,-30.26
8966,-29.52
8967,-30.86
8968,-31.78
8969,-32.55
8970,-32.89
8971,-33.74
8972,-35.06
8973,-35.51
8974,-37.22
8975,-38.58
8976,-40.43
8977,-41.87
8978,-42.96
8979,-43.99
8980,-46.74
8981,-48.70
8982,-49.37
8983,-51.46
8984,-54.16
8985,-55.41
8986,-56.10
8987,-58.38
8988,-59.36
8989,-61.89
8990,-62.30
8991,-64.16
8992,-65.01
8993,-66.62
8994,-67.24
8995,-68.86
8996,-68.46
8997,-69.23
8998,-70.35
8999,-69.73
9000,-69.77
9001,-70.60
9002,-69.82
9003,-69.27
9004,-69.28
9005,-68.39
9006,-67.14
9007,-66.30
9008,-65.11
9009,-64.05
9010,-63.08
9011,-60.89
9012,-60.65
9013,-57.78
9014,-56.64
9015,-54.87
9016,-54.54
9017,-52.00
9018,-49.55
9019,-48.72
9020,-46.54
9021,-45.76
9022,-43.10
9023,-41.53
9024,-40.97
9025,-38.62
9026,-37.60
9027,-35.81
9028,-35.10
9029,-34.06
9030,-32.76
9031,-31.99
9032,-32.04
9033,-30.91
9034,-30.09
9035,-29.79
9036,-30.71
9037,-29.76
9038,-30.86
9039,-30.64
9040,-31.21
9041,-31.41
9042,-33.06
9043,-34.21
9044,-34.90
9045,-35.37
9046,-36.87
9047,-38.37
9048,-40.32
9049,-41.89
9050,-42.74
9051,-44.27
9052,-46.33
9053,-47.52
9054,-50.93
9055,-51.86
9056,-53.10
9057,-55.68
9058,-57.58
9059,-58.05
9060,-60.29
9061,-60.76
9062,-62.86
9063,-64.26
9064,-64.59
9065,-66.23
9066,-67.01
9067,-68.03
9068,-68.84
9069,-70.24
9070,-68.99
9071,-70.62
9072,-70.10
9073,-70.15
9074,-69.48
9075,-69.53
9076,-68.69
9077,-68.13
9078,-67.47
9079,-65.57
9080,-65.26
9081,-63.63
9082,-62.72
9083,-61.32
9084,-60.20
9085,-58.35
9086,-56.75
9087,-54.61
9088,-53.63
9089,-52.21
9090,-50.77
9091,-47.93
9092,-46.81
9093,-44.26
9094,-42.58
9095,-41.34
9096,-40.08
9097,-39.05
9098,-37.99
9099,-35.89
9100,-33.69
9101,-33.57
9102,-33.21
9103,-31.98
9104,-30.76
9105,-30.66
9106,-29.74
9107,-30.33
9108,-30.70
9109,-29.39
9110,-30.37
9111,-31.39
9112,-30.64
9113,-32.06
9114,-33.07
9115,-34.31
9116,-33.90
9117,-36.20
9118,-36.03
9119,-39.47
9120,-40.55
9121,-41.54
9122,-43.20
9123,-45.01
9124,-46.93
9125,-48.65
9126,-48.84
9127,-51.40
9128,-53.23
9129,-55.42
9130,-57.09
9131,-58.04
9132,-60.09
9133,-62.27
9134,-62.11
9135,-63.34
9136,-65.71
9137,-66.67
9138,-68.66
9139,-67.86
9140,-68.42
9141,-68.74
9142,-70.18
9143,-69.83
9144,-70.79
9145,-70.87
9146,-70.36
9147,-69.28
9148,-68.16
9149,-68.22
9150,-67.18
9151,-66.51
9152,-66.64
9153,-64.22
9154,-61.92
9155,-61.10
9156,-59.64
9157,-58.61
9158,-55.59
9159,-54.38
9160,-53.77
9161,-51.28
9162,-49.89
9163,-48.33
9164,-46.82
9165,-44.78
9166,-43.63
9167,-42.03
9168,-40.59
9169,-39.17
9170,-36.12
9171,-36.50
9172,-34.35
9173,-33.45
9174,-33.07
9175,-31.67
9176,-31.23
9177,-30.44
9178,-29.98
9179,-29.75
9180,-30.12
9181,-29.72
9182,-30.63
9183,-30.68
9184,-31.66
9185,-32.10
9186,-32.01
9187,-33.63
9188,-34.17
9189,-36.58
9190,-37.79
9191,-38.96
9192,-40.22
9193,-41.43
9194,-42.44
9195,-44.82
9196,-46.14
9197,-48.67
9198,-49.19
9199,-51.68
9200,-53.63
9201,-55.24
9202,-56.71
9203,-58.44
9204,-59.84
9205,-61.53
9206,-62.64
9207,-65.51
9208,-65.45
9209,-67.02
9210,-68.26
9211,-68.44
9212,-69.30
9213,-69.83
9214,-69.99
9215,-69.47
9216,-69.96
9217,-70.35
9218,-70.03
9219,-69.14
9220,-67.76
9221,-68.73
9222,-67.37
9223,-65.73
9224,-65.82
9225,-64.42
9226,-62.27
9227,-61.33
9228,-59.55
9229,-58.14
9230,-56.74
9231,-55.76
9232,-53.57
9233,-51.79
9234,-50.00
9235,-48.52
9236,-46.15
9237,-44.92
9238,-42.35
9239,-42.16
9240,-39.60
9241,-39.09
9242,-37.59
9243,-36.24
9244,-35.19
9245,-33.30
9246,-31.93
9247,-32.16
9248,-31.04
9249,-31.36
9250,-30.40
9251,-30.64
9252,-30.06
9253,-29.37
9254,-31.25
9255,-31.12
9256,-31.36
9257,-32.61
9258,-32.47
9259,-33.26
9260,-35.29
9261,-36.12
9262,-37.25
9263,-38.44
9264,-38.91
9265,-41.13
9266,-43.03
9267,-45.79
9268,-47.05
9269,-48.19
9270,-49.58
9271,-51.79
9272,-53.91
9273,-55.23
9274,-56.54
9275,-58.34
9276,-58.63
9277,-61.64
9278,-63.06
9279,-63.34
9280,-65.40
9281,-66.38
9282,-67.41
9283,-66.86
9284,-69.57
9285,-70.10
9286,-70.03
9287,-70.13
9288,-70.68
9289,-70.18
9290,-69.11
9291,-69.18
9292,-68.59
9293,-68.27
9294,-67.13
9295,-65.80
9296,-65.41
9297,-63.82
9298,-64.35
9299,-62.08
9300,-60.05
9301,-58.54
9302,-56.81
9303,-55.34
9304,-54.12
9305,-51.84
9306,-49.19
9307,-48.58
9308,-46.40
9309,-44.28
9310,-42.81
9311,-41.85
9312,-39.70
9313,-38.40
9314,-36.48
9315,-35.20
9316,-34.79
9317,-34.20
9318,-31.40
9319,-31.54
9320,-31.29
9321,-31.01
9322,-29.59
9323,-30.09
9324,-29.60
9325,-29.91
9326,-30.31
9327,-30.79
9328,-31.35
9329,-31.20
9330,-33.04
9331,-34.30
9332,-34.37
9333,-36.40
9334,-36.99
9335,-37.99
9336,-41.23
9337,-41.75
9338,-43.09
9339,-45.01
9340,-46.76
9341,-48.30
9342,-50.60
9343,-51.83
9344,-54.16
9345,-54.98
9346,-56.67
9347,-57.83
9348,-60.06
9349,-61.67
9350,-62.46
9351,-64.95
9352,-65.17
9353,-65.85
9354,-67.72
9355,-68.23
9356,-68.82
9357,-69.15
9358,-68.89
9359,-69.91
9360,-70.07
9361,-69.46
9362,-68.67
9363,-69.01
9364,-68.25
9365,-68.43
9366,-67.55
9367,-66.33
9368,-65.50
9369,-63.51
9370,-62.27
9371,-61.96
9372,-59.72
9373,-58.40
9374,-57.38
9375,-55.23
9376,-52.51
9377,-52.03
9378,-50.56
9379,-48.61
9380,-46.66
9381,-44.94
9382,-43.13
9383,-42.18
9384,-39.48
9385,-38.18
9386,-36.90
9387,-35.98
9388,-35.24
9389,-34.76
9390,-32.56
9391,-31.41
9392,-32.56
9393,-30.99
9394,-30.64
9395,-30.20
9396,-30.84
9397,-29.95
9398,-30.40
9399,-30.29
9400,-30.71
9401,-31.46
9402,-31.83
9403,-33.84
9404,-35.00
9405,-36.02
9406,-37.62
9407,-38.73
9408,-40.27
9409,-42.38
9410,-42.20
9411,-44.08
9412,-46.86
9413,-48.60
9414,-50.35
9415,-51.88
9416,-52.96
9417,-54.58
9418,-56.70
9419,-59.52
9420,-59.73
9421,-61.23
9422,-63.42
9423,-63.92
9424,-65.34
9425,-66.51
9426,-67.26
9427,-68.62
9428,-69.14
9429,-69.57
9430,-69.16
9431,-69.38
9432,-69.70
9433,-70.29
9434,-69.32
9435,-69.71
9436,-68.83
9437,-66.81
9438,-67.22
9439,-66.41
9440,-65.68
9441,-64.08
9442,-63.12
9443,-61.57
9444,-60.15
9445,-57.82
9446,-57.55
9447,-54.50
9448,-53.84
9449,-51.45
9450,-49.71
9451,-47.71
9452,-46.54
9453,-45.50
9454,-42.90
9455,-40.75
9456,-39.05
9457,-39.04
9458,-36.93
9459,-35.66
9460,-34.65
9461,-34.06
9462,-33.01
9463,-32.36
9464,-31.96
9465,-31.38
9466,-29.65
9467,-30.07
9468,-29.88
9469,-29.58
9470,-30.63
9471,-30.22
9472,-30.54
9473,-31.47
9474,-32.42
9475,-33.98
9476,-35.26
9477,-36.07
9478,-36.72
9479,-39.73
9480,-39.61
9481,-41.62
9482,-43.46
9483,-45.09
9484,-45.44
9485,-48.67
9486,-49.91
9487,-52.05
9488,-53.93
9489,-55.63
9490,-57.22
9491,-58.99
9492,-59.72
9493,-61.41
9494,-64.54
9495,-64.84
9496,-64.51
9497,-66.97
9498,-65.64
9499,-68.65
9500,-68.64
9501,-69.46
9502,-69.94
9503,-68.66
9504,-69.67
9505,-69.74
9506,-69.65
9507,-70.39
9508,-68.93
9509,-67.99
9510,-67.75
9511,-66.64
9512,-65.55
9513,-64.13
9514,-64.00
9515,-60.99
9516,-60.93
9517,-58.40
9518,-56.92
9519,-55.27
9520,-54.20
9521,-51.69
9522,-50.72
9523,-48.47
9524,-46.11
9525,-45.56
9526,-43.20
9527,-41.65
9528,-40.49
9529,-38.57
9530,-37.67
9531,-36.85
9532,-35.11
9533,-33.20
9534,-32.34
9535,-31.49
9536,-31.58
9537,-30.78
9538,-30.22
9539,-30.28
9540,-29.81
9541,-30.39
9542,-30.08
9543,-31.67
9544,-30.93
9545,-31.84
9546,-32.91
9547,-33.81
9548,-34.26
9549,-35.15
9550,-37.38
9551,-38.59
9552,-39.37
9553,-41.55
9554,-43.96
9555,-44.63
9556,-46.60
9557,-47.60
9558,-50.39
9559,-51.92
9560,-54.14
9561,-55.22
9562,-56.83
9563,-58.34
9564,-60.13
9565,-61.80
9566,-63.43
9567,-63.82
9568,-66.27
9569,-66.81
9570,-66.94
9571,-68.40
9572,-69.40
9573,-70.40
9574,-69.32
9575,-68.83
9576,-69.08
9577,-69.43
9578,-68.75
9579,-69.13
9580,-68.63
9581,-68.07
9582,-67.72
9583,-67.60
9584,-65.20
9585,-64.26
9586,-62.99
9587,-61.82
9588,-60.17
9589,-58.22
9590,-57.07
9591,-55.11
9592,-54.18
9593,-51.85
9594,-50.19
9595,-47.47
9596,-46.98
9597,-44.71
9598,-43.13
9599,-41.47
9600,-40.40
