time,N1,N2,N3,N4,N5,N6,N7,N8
4363,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4364,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4365,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4366,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4367,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4368,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4369,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4370,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4371,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4372,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4373,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4374,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4375,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4376,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4377,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4378,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4379,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4380,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4381,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4382,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4383,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4384,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4385,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4386,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4387,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4388,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4389,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4390,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4391,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4392,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
4393,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4394,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4395,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4396,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4397,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4398,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4399,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4400,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4401,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4402,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4403,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4404,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4405,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4406,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4407,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4408,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4409,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4410,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4411,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4412,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4413,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4414,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4415,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4416,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4417,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4418,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4419,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4420,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4421,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4422,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4423,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4424,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4425,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4426,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4427,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4428,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
4429,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4430,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4431,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4432,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4433,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4434,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4435,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4436,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4437,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4438,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4439,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4440,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4441,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4442,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4443,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4444,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4445,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4446,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4447,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4448,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4449,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4450,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4451,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4452,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4453,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4454,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4455,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4456,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4457,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4458,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4459,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4460,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4461,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4462,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4463,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4464,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
4465,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4466,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4467,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4468,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4469,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4470,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4471,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4472,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4473,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4474,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4475,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4476,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4477,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4478,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4479,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4480,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4481,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4482,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4483,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4484,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4485,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4486,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4487,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4488,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4489,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4490,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4491,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4492,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4493,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4494,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4495,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4496,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4497,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4498,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4499,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4500,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
4501,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4502,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4503,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4504,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4505,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4506,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4507,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4508,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4509,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4510,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4511,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4512,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4513,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4514,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4515,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4516,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4517,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4518,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4519,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4520,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4521,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4522,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4523,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4524,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4525,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4526,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4527,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4528,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4529,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4530,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4531,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4532,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4533,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4534,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4535,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4536,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
4537,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4538,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4539,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4540,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4541,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4542,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4543,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4544,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4545,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4546,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4547,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4548,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4549,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4550,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4551,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4552,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4553,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4554,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4555,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4556,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4557,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4558,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4559,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4560,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4561,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4562,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4563,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4564,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4565,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4566,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4567,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4568,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4569,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4570,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4571,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4572,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
4573,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4574,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4575,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4576,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4577,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4578,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4579,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4580,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4581,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4582,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4583,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4584,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4585,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4586,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4587,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4588,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4589,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4590,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4591,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4592,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4593,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4594,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4595,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4596,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4597,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4598,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4599,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4600,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4601,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4602,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4603,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4604,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4605,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4606,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4607,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4608,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
4609,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4610,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4611,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4612,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4613,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4614,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4615,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4616,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4617,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4618,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4619,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4620,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4621,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4622,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4623,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4624,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4625,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4626,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4627,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4628,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4629,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4630,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4631,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4632,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4633,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4634,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4635,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4636,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4637,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4638,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4639,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4640,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4641,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4642,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4643,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4644,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
4645,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4646,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4647,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4648,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4649,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4650,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4651,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4652,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4653,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4654,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4655,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4656,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4657,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4658,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4659,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4660,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4661,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4662,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4663,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4664,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4665,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4666,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4667,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4668,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4669,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4670,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4671,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4672,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4673,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4674,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4675,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4676,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4677,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4678,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4679,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4680,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
4681,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4682,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4683,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4684,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4685,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4686,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4687,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4688,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4689,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4690,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4691,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4692,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4693,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4694,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4695,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4696,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4697,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4698,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4699,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4700,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4701,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4702,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4703,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4704,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4705,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4706,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4707,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4708,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4709,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4710,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4711,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4712,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4713,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4714,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4715,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4716,49.10,47.01,46.62,47.93,46.47,45.90,45.33,45.37
4717,49.10,47.00,46.60,47.92,46.46,45.88,45.31,45.35
4718,49.08,46.95,46.55,47.89,46.41,45.82,45.24,45.28
4719,49.06,46.88,46.47,47.84,46.32,45.72,45.13,45.17
4720,49.03,46.78,46.36,47.77,46.21,45.59,44.98,45.02
4721,48.99,46.66,46.22,47.68,46.05,45.41,44.78,44.82
4722,48.95,46.50,46.04,47.57,45.87,45.19,44.53,44.57
4723,48.89,46.31,45.82,47.44,45.65,44.93,44.23,44.28
4724,48.82,46.09,45.58,47.29,45.39,44.63,43.89,43.94
4725,48.75,45.84,45.29,47.12,45.09,44.29,43.50,43.55
4726,48.66,45.56,44.98,46.93,44.76,43.91,43.06,43.12
4727,48.57,45.25,44.63,46.71,44.39,43.48,42.58,42.64
4728,48.47,44.91,44.24,46.47,43.99,43.01,42.04,42.11
4729,48.36,44.54,43.82,46.22,43.55,42.50,41.46,41.53
4730,48.24,44.14,43.37,45.94,43.08,41.95,40.84,40.91
4731,48.11,43.71,42.89,45.65,42.58,41.37,40.18,40.25
4732,47.97,43.26,42.38,45.33,42.05,40.75,39.47,39.56
4733,47.83,42.79,41.84,45.01,41.49,40.10,38.74,38.83
4734,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
4735,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
4736,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
4737,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
4738,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
4739,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
4740,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
4741,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
4742,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
4743,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
4744,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4745,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4746,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4747,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4748,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4749,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4750,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4751,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4752,45.68,35.64,33.76,40.06,33.06,30.29,27.57,27.75
4753,45.69,35.67,33.79,40.08,33.10,30.33,27.62,27.80
4754,45.72,35.76,33.89,40.14,33.20,30.45,27.75,27.93
4755,45.76,35.90,34.05,40.24,33.37,30.65,27.97,28.15
4756,45.82,36.10,34.27,40.37,33.60,30.92,28.28,28.46
4757,45.89,36.35,34.55,40.54,33.89,31.26,28.67,28.84
4758,45.98,36.64,34.89,40.75,34.24,31.67,29.14,29.30
4759,46.09,36.99,35.28,40.99,34.65,32.14,29.67,29.83
4760,46.20,37.37,35.71,41.25,35.10,32.66,30.27,30.43
4761,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
