time,N9
5318,-63.41
5319,-63.8
5320,-65.6
5321,-66.11
5322,-66.53
5323,-68.73
5324,-68.47
5325,-68.67
5326,-69.65
5327,-69.88
5328,-70.25
5329,-69.77
5330,-69.89
5331,-68.7
5332,-69.68
5333,-67.49
5334,-68.16
5335,-65.91
5336,-65.33
5337,-64.19
5338,-63.15
5339,-61.01
5340,-60.51
5341,-59.01
5342,-57.28
5343,-55.76
5344,-52.76
5345,-51.78
5346,-50.2
5347,-49.05
5348,-47.28
5349,-45.47
5350,-43.63
5351,-41.89
5352,-40.3
5353,-39.07
5354,-38.29
5355,-35.22
5356,-35.52
5357,-32.98
5358,-31.82
5359,-31.9
5360,-31.47
5361,-30.45
5362,-30.15
5363,-30.04
5364,-29.98
5365,-29.49
5366,-30.48
5367,-31.03
5368,-31.1
5369,-32.82
5370,-33.21
5371,-33.44
5372,-34.59
5373,-35.38
5374,-37.45
5375,-39.06
5376,-39.92
5377,-41.84
5378,-42.06
5379,-43.97
5380,-47.36
5381,-49.16
5382,-49.73
5383,-51.05
5384,-53.02
5385,-54.2
5386,-57.53
5387,-57.61
5388,-60.47
5389,-61.76
5390,-63.03
5391,-65.01
5392,-66.32
5393,-66.24
5394,-66.92
5395,-67.71
5396,-68.84
5397,-69.69
5398,-70.06
5399,-70.38
5400,-70.01
5401,-69.43
5402,-69.56
5403,-68.96
5404,-68.57
5405,-67.53
5406,-67.33
5407,-66.66
5408,-65.09
5409,-64.35
5410,-64.06
5411,-62.01
5412,-58.88
5413,-58.53
5414,-56.18
5415,-54.73
5416,-52.49
5417,-51.91
5418,-49.82
5419,-48.76
5420,-46.11
5421,-45.94
5422,-42.72
5423,-42.06
5424,-39.47
5425,-38.13
5426,-37.1
5427,-36.6
5428,-33.77
5429,-33.87
5430,-32.08
5431,-31.73
5432,-31.05
5433,-31.41
5434,-30.11
5435,-29.57
5436,-29.63
5437,-29.77
5438,-29.88
5439,-31.49
5440,-31.56
5441,-32.66
5442,-31.78
5443,-34.08
5444,-34.59
5445,-36.01
5446,-36.94
5447,-38.63
5448,-39.72
5449,-41.52
5450,-43.22
5451,-44.7
5452,-45.69
5453,-48.12
5454,-49.3
5455,-51.18
5456,-53.14
5457,-55.68
5458,-56.75
5459,-58.89
5460,-59.61
5461,-62.01
5462,-63.14
5463,-64.18
5464,-66.22
5465,-66
5466,-67.67
5467,-68.01
5468,-69.25
5469,-69.21
5470,-69.68
5471,-69.56
5472,-70.16
5473,-70.45
5474,-69.8
5475,-68.75
5476,-69.71
5477,-67.78
5478,-66.93
5479,-67.31
5480,-65.96
5481,-64.58
5482,-62.26
5483,-61.26
5484,-60.73
5485,-58.48
5486,-56.73
5487,-55.33
5488,-53.05
5489,-51.82
5490,-49.46
5491,-47.43
5492,-46.63
5493,-45.57
5494,-43.18
5495,-42.06
5496,-40.69
5497,-38.7
5498,-37.63
5499,-36.18
5500,-34.93
5501,-33.63
5502,-32.93
5503,-31.62
5504,-31.39
5505,-30.61
5506,-31.01
5507,-30.01
5508,-29.9
5509,-29.64
5510,-30.58
5511,-30.73
5512,-31.5
5513,-32.44
5514,-32.52
5515,-32.85
5516,-33.95
5517,-35.96
5518,-37.47
5519,-39.18
5520,-40.72
5521,-41.36
5522,-43.27
5523,-44.77
5524,-47.1
5525,-47.11
5526,-50.61
5527,-52.02
5528,-53.17
5529,-55.06
5530,-57.57
5531,-57.74
5532,-60.03
5533,-61.52
5534,-63.22
5535,-63.28
5536,-65.26
5537,-66.88
5538,-67.73
5539,-69.1
5540,-69.15
5541,-68.7
5542,-69.98
5543,-70.38
5544,-69.67
5545,-69.79
5546,-70.08
5547,-68.54
5548,-69.57
5549,-67.22
5550,-65.93
5551,-66.33
5552,-65.41
5553,-64.36
5554,-62.22
5555,-61.73
5556,-60.01
5557,-58.34
5558,-56.89
5559,-54.5
5560,-52.91
5561,-52
5562,-49.57
5563,-48.05
5564,-46.3
5565,-44.81
5566,-43.48
5567,-41.87
5568,-39.42
5569,-38.25
5570,-36.86
5571,-35.41
5572,-34.47
5573,-33.23
5574,-32.33
5575,-32.02
5576,-30.47
5577,-30
5578,-29.83
5579,-30.83
5580,-30.27
5581,-30.57
5582,-30.55
5583,-30.7
5584,-30.39
5585,-32.65
5586,-32.4
5587,-34.23
5588,-35.11
5589,-36.19
5590,-37.48
5591,-39.19
5592,-39.9
5593,-42.35
5594,-43.67
5595,-44.67
5596,-47.03
5597,-48.1
5598,-50.64
5599,-52.04
5600,-53.1
5601,-55.29
5602,-57.46
5603,-59.63
5604,-60.2
5605,-61.74
5606,-62.72
5607,-64.77
5608,-64.41
5609,-66.83
5610,-68.09
5611,-67.94
5612,-68.52
5613,-69.62
5614,-69.44
5615,-69.81
5616,-70.01
5617,-69.92
5618,-68.37
5619,-68.82
5620,-69.12
5621,-67.81
5622,-66.8
5623,-66.18
5624,-64.91
5625,-63.15
5626,-63.41
5627,-61.4
5628,-60.2
5629,-59.57
5630,-56.14
5631,-54.73
5632,-54.04
5633,-51.92
5634,-49.63
5635,-49.59
5636,-46.61
5637,-45.15
5638,-43.59
5639,-41.45
5640,-40.65
5641,-38.76
5642,-36.76
5643,-34.78
5644,-34.85
5645,-34.65
5646,-31.26
5647,-31.92
5648,-32.26
5649,-30.57
5650,-30.04
5651,-30
5652,-28.7
5653,-30.53
5654,-30.27
5655,-30.89
5656,-32.21
5657,-31.24
5658,-32.38
5659,-34.17
5660,-34.56
5661,-36.66
5662,-36.46
5663,-39.13
5664,-40.22
5665,-41.94
5666,-43.89
5667,-44.85
5668,-46.96
5669,-48.06
5670,-49.85
5671,-51.7
5672,-54.4
5673,-55.35
5674,-55.9
5675,-58.02
5676,-59.59
5677,-61.64
5678,-62.63
5679,-64.13
5680,-65.65
5681,-66.32
5682,-66.21
5683,-68.01
5684,-68.34
5685,-69.45
5686,-69.01
5687,-70.33
5688,-70.65
5689,-69.82
5690,-69.64
5691,-69.03
5692,-69.33
5693,-68.52
5694,-67.01
5695,-67.33
5696,-64.93
5697,-64.92
5698,-62.8
5699,-61.23
5700,-59.77
5701,-58.14
5702,-56.45
5703,-54.48
5704,-53.9
5705,-52.53
5706,-50.1
5707,-47
5708,-46
5709,-44.55
5710,-43.97
5711,-42.27
5712,-40.32
5713,-39.18
5714,-37.29
5715,-36.25
5716,-34.55
5717,-33.84
5718,-32.68
5719,-32.27
5720,-31.72
5721,-30.77
5722,-29.59
5723,-29.99
5724,-29.16
5725,-29.48
5726,-30.21
5727,-30.75
5728,-31.42
5729,-31.69
5730,-32.93
5731,-34.64
5732,-34.76
5733,-36.35
5734,-37.37
5735,-38.47
5736,-40.16
5737,-41.61
5738,-43.41
5739,-44.78
5740,-46.37
5741,-48.45
5742,-49.21
5743,-51.98
5744,-54.02
5745,-54.71
5746,-57.34
5747,-58.38
5748,-59.16
5749,-62.2
5750,-63.4
5751,-64.32
5752,-64.42
5753,-66.83
5754,-67.05
5755,-69.27
5756,-68.56
5757,-69.65
5758,-70.67
5759,-69.9
5760,-70.05
5761,-69.45
5762,-70.35
5763,-69.15
5764,-68.16
5765,-68.33
5766,-67.02
5767,-66.25
5768,-64.93
5769,-64.64
5770,-62.35
5771,-61.19
5772,-60.18
5773,-58.52
5774,-56.29
5775,-55.22
5776,-53.47
5777,-51.31
5778,-49.46
5779,-48.26
5780,-46.46
5781,-45.47
5782,-43.6
5783,-41.29
5784,-40.42
5785,-38.49
5786,-37.42
5787,-36.28
5788,-35.02
5789,-34.28
5790,-32.57
5791,-31.06
5792,-31.32
5793,-30.08
5794,-30.47
5795,-30.26
5796,-30.13
5797,-29.4
5798,-30.32
5799,-31.26
5800,-31.5
5801,-32.47
5802,-33.02
5803,-33.63
5804,-34.68
5805,-36.72
5806,-36.69
5807,-37.67
5808,-40.17
5809,-41.32
5810,-43.18
5811,-44.44
5812,-46.71
5813,-47.74
5814,-49.18
5815,-51.84
5816,-53.44
5817,-54.82
5818,-57.27
5819,-57.69
5820,-59.4
5821,-61.88
5822,-63.01
5823,-63.81
5824,-65.72
5825,-66.82
5826,-67.1
5827,-67.69
5828,-69.16
5829,-69.69
5830,-69.38
5831,-70
5832,-70.19
5833,-70.78
5834,-69.48
5835,-70.16
5836,-68.59
5837,-68.19
5838,-67.31
5839,-66.41
5840,-65.39
5841,-64.78
5842,-62.54
5843,-61.25
5844,-60.41
5845,-58.68
5846,-57.12
5847,-54.92
5848,-54.2
5849,-51.23
5850,-50.17
5851,-47.34
5852,-45.96
5853,-44.4
5854,-42.94
5855,-41.5
5856,-39.91
5857,-38.16
5858,-36.13
5859,-35.85
5860,-34.26
5861,-33.44
5862,-32.38
5863,-32.23
5864,-31.03
5865,-30.97
5866,-29.64
5867,-30.29
5868,-31.06
5869,-30.26
5870,-30.58
5871,-30.88
5872,-31.4
5873,-31.04
5874,-32.62
5875,-34.58
5876,-34.79
5877,-35.75
5878,-36.36
5879,-38.2
5880,-40.23
5881,-41.05
5882,-43.18
5883,-45.3
5884,-45.96
5885,-48.41
5886,-50.25
5887,-50.76
5888,-53.62
5889,-55.17
5890,-57.14
5891,-58.4
5892,-60.26
5893,-61.66
5894,-62.93
5895,-64.08
5896,-65.5
5897,-66.26
5898,-67.3
5899,-68.75
5900,-69.1
5901,-69.54
5902,-70.12
5903,-70.58
5904,-70.04
5905,-69.79
5906,-70
5907,-69.51
5908,-69.08
5909,-68.09
5910,-67.34
5911,-65.78
5912,-65.27
5913,-63.81
5914,-62.32
5915,-61.37
5916,-59.92
5917,-58.09
5918,-55.91
5919,-54.54
5920,-54.09
5921,-51.76
5922,-50.21
5923,-47.71
5924,-46.45
5925,-44.79
5926,-42.95
5927,-40.85
5928,-40.26
5929,-39.16
5930,-36.88
5931,-36.92
5932,-34.71
5933,-33.28
5934,-32.6
5935,-31.28
5936,-31.32
5937,-30.9
5938,-30.57
5939,-29.54
5940,-29.94
5941,-30.02
5942,-29.96
5943,-30.58
5944,-31.1
5945,-31.88
5946,-32.7
5947,-33.98
5948,-34.06
5949,-35.9
5950,-36.88
5951,-38.54
5952,-40.8
5953,-41.25
5954,-43.38
5955,-43.81
5956,-47.09
5957,-48.91
5958,-50.87
5959,-51.69
5960,-53.04
5961,-55.22
5962,-55.92
5963,-58.5
5964,-59.22
5965,-60.99
5966,-63.12
5967,-64.08
5968,-65.24
5969,-65.62
5970,-67.14
5971,-68.4
5972,-68.86
5973,-69.66
5974,-69.85
5975,-70.12
5976,-70.06
5977,-69.42
5978,-69.36
5979,-69.69
5980,-69.1
5981,-67.98
5982,-67.58
5983,-65.32
5984,-65.04
5985,-64.2
5986,-62.69
5987,-62.03
5988,-59.68
5989,-58.21
5990,-57.63
5991,-54.57
5992,-54.08
5993,-51.36
5994,-50.03
5995,-48.83
5996,-46.92
5997,-44.61
5998,-42.62
5999,-41.81
6000,-39.45
6001,-39.45
6002,-37.13
6003,-36.47
6004,-34.85
6005,-33.27
6006,-32.68
6007,-32.65
6008,-31.16
6009,-31.34
6010,-30.22
6011,-29.49
6012,-29.72
6013,-30.66
6014,-31.43
6015,-30.84
6016,-30.56
6017,-31.44
6018,-32.72
6019,-33.79
6020,-34.95
6021,-35.64
6022,-36.2
6023,-38.15
6024,-40.36
6025,-41.41
6026,-42.24
6027,-44.46
6028,-46.57
6029,-48.73
6030,-50.51
6031,-51.62
6032,-53.17
6033,-54.44
6034,-56.59
6035,-58.95
6036,-59.74
6037,-61.85
6038,-62.06
6039,-64.29
6040,-65.4
6041,-66.37
6042,-67.09
6043,-68.62
6044,-68.9
6045,-69.54
6046,-69.05
6047,-70.09
6048,-69.72
6049,-70.67
6050,-69.55
6051,-68.65
6052,-68.63
6053,-67.84
6054,-67.5
6055,-66.52
6056,-64.67
6057,-64.91
6058,-62.09
6059,-61.2
6060,-59.66
6061,-58.52
6062,-56.25
6063,-53.95
6064,-53.65
6065,-51.01
6066,-49.61
6067,-47.67
6068,-46.82
6069,-44.84
6070,-42.91
6071,-41.86
6072,-39.93
6073,-38
6074,-36.36
6075,-35.96
6076,-34.64
6077,-33.39
6078,-33.1
6079,-31.33
6080,-31.52
6081,-30.27
6082,-30.57
6083,-29.59
6084,-29.88
6085,-30.63
6086,-29.96
6087,-31.12
6088,-31.26
6089,-31.71
6090,-33.16
6091,-32.98
6092,-34.94
6093,-35.94
6094,-37.3
6095,-38.49
6096,-39.88
6097,-41.99
6098,-43.74
6099,-44.7
6100,-46.85
6101,-47.83
6102,-49.65
6103,-52
6104,-53.47
6105,-55.29
6106,-57.11
6107,-58.71
6108,-60.8
6109,-61.21
6110,-63.2
6111,-64.68
6112,-64.95
6113,-66.97
6114,-67.6
6115,-67.37
6116,-69.69
6117,-69.63
6118,-70.17
6119,-68.95
6120,-69.49
6121,-68.99
6122,-69.53
6123,-68.36
6124,-68.13
6125,-67.63
6126,-67.58
6127,-67.82
6128,-65.63
6129,-64.42
6130,-63.5
6131,-61.84
6132,-59.83
6133,-59.49
6134,-56.74
6135,-54.67
6136,-53.27
6137,-51.17
6138,-50.42
6139,-49.21
6140,-46.14
6141,-44.94
6142,-44.28
6143,-40.96
6144,-40.67
6145,-38.28
6146,-37.04
6147,-35.37
6148,-35.07
6149,-33.1
6150,-32.83
6151,-31.28
6152,-32.36
6153,-30.14
6154,-31.09
6155,-28.83
6156,-30.38
6157,-30.42
6158,-30.51
6159,-31.39
6160,-31.67
6161,-32.65
6162,-32.99
6163,-34.02
6164,-33.99
6165,-34.77
6166,-37.64
6167,-39.05
6168,-40.32
6169,-40.95
6170,-42.84
6171,-44.01
6172,-46.42
6173,-49.17
6174,-49.75
6175,-51.81
6176,-52.41
6177,-55.26
6178,-58.46
6179,-58.27
6180,-59.85
6181,-61.54
6182,-62.53
6183,-63.72
6184,-65.36
6185,-66.4
6186,-66.66
6187,-67.63
6188,-68.7
6189,-69.41
6190,-70.2
6191,-69.68
6192,-69.85
6193,-70.36
6194,-69.77
6195,-68.3
6196,-68.56
6197,-67.83
6198,-67.27
6199,-66.21
6200,-65.39
6201,-63.19
6202,-62.89
6203,-61.93
6204,-59.16
6205,-57.57
6206,-57.06
6207,-55.19
6208,-52.91
6209,-51.82
6210,-49.93
6211,-47.91
6212,-46.83
6213,-44.39
6214,-42.71
6215,-41.08
6216,-39.65
6217,-38.27
6218,-37.64
6219,-36.15
6220,-34.08
6221,-33.37
6222,-33.34
6223,-31.97
6224,-31.16
6225,-30.44
6226,-30.74
6227,-29.67
6228,-29.7
6229,-29.48
6230,-30.05
6231,-31.11
6232,-30.25
6233,-31.22
6234,-32.66
6235,-32.88
6236,-35.08
6237,-35.59
6238,-36.69
6239,-38.78
6240,-39.15
6241,-41.78
6242,-42.01
6243,-44.86
6244,-46.24
6245,-47.73
6246,-49.28
6247,-52.52
6248,-54.47
6249,-55.8
6250,-57.09
6251,-58.07
6252,-59.88
6253,-61.3
6254,-62.51
6255,-64.37
6256,-66.61
6257,-66.12
6258,-67.73
6259,-68.37
6260,-68.9
6261,-69.84
6262,-69.6
6263,-70.24
6264,-69.75
6265,-69.73
6266,-70.24
6267,-68.93
6268,-68.9
6269,-67.9
6270,-68.05
6271,-66.16
6272,-64.92
6273,-64.19
6274,-61.72
6275,-61.43
6276,-59.61
6277,-58.25
6278,-56.2
6279,-55.48
6280,-54.03
6281,-52.41
6282,-49.6
6283,-48.24
6284,-46.36
6285,-45.14
6286,-42.67
6287,-41.19
6288,-40.34
6289,-38.42
6290,-37.12
6291,-36.28
6292,-35.67
6293,-32.67
6294,-33.08
6295,-31.87
6296,-31.88
6297,-29.62
6298,-30.5
6299,-30.57
6300,-30.3
6301,-29.29
6302,-30.06
6303,-31.26
6304,-31.47
6305,-32.4
6306,-32.66
6307,-33.03
6308,-34.66
6309,-35.89
6310,-36.43
6311,-38.66
6312,-39.85
6313,-41.92
6314,-43.22
6315,-44.71
6316,-45.79
6317,-48.47
6318,-50.21
6319,-51.09
6320,-54.1
6321,-54.88
6322,-56.48
6323,-59.1
6324,-60.35
6325,-61.46
6326,-62.11
6327,-63.6
6328,-64.15
6329,-66.11
6330,-68.27
6331,-68.04
6332,-69.26
6333,-69.39
6334,-70.33
6335,-70.61
6336,-70.16
6337,-70.1
6338,-69.9
6339,-68.22
6340,-68.62
6341,-68.31
6342,-66.88
6343,-65.62
6344,-65.18
6345,-64.39
6346,-61.97
6347,-60.8
6348,-59.16
6349,-58.48
6350,-57.11
6351,-55.52
6352,-53.61
6353,-51.92
6354,-50.41
6355,-48.17
6356,-46.21
6357,-45.17
6358,-43.62
6359,-41.76
6360,-39.7
6361,-37.71
6362,-37.45
6363,-36.24
6364,-34.28
6365,-33.46
6366,-32.54
6367,-32.44
6368,-29.99
6369,-29.66
6370,-29.82
6371,-30.01
6372,-30.65
6373,-30.32
6374,-29.99
6375,-30.31
6376,-30.81
6377,-32.16
6378,-32.45
6379,-33.43
6380,-34.72
6381,-35.62
6382,-38.31
6383,-38.15
6384,-38.87
6385,-41.87
6386,-42.44
6387,-44.54
6388,-46.52
6389,-48.87
6390,-49.51
6391,-51.99
6392,-54.28
6393,-55.48
6394,-57.6
6395,-58.83
6396,-59.22
6397,-62.5
6398,-62.8
6399,-63.89
6400,-65.45
6401,-66.83
6402,-66.76
6403,-69.13
6404,-68.24
6405,-70.03
6406,-70.37
6407,-70.24
6408,-70.07
6409,-70.41
6410,-69.73
6411,-69.15
6412,-69.19
6413,-69.03
6414,-67.74
6415,-66.57
6416,-65.65
6417,-64.26
6418,-63.11
6419,-61.53
6420,-59.77
6421,-58.75
6422,-57.26
6423,-55.76
6424,-53.61
6425,-51.32
6426,-49.32
6427,-47.67
6428,-46.34
6429,-44.45
6430,-43.53
6431,-41.75
6432,-39.7
6433,-37.61
6434,-37.11
6435,-35.47
6436,-34.9
6437,-33.72
6438,-33.18
6439,-31.66
6440,-31.46
6441,-30.03
6442,-29.69
6443,-30.46
6444,-29.72
6445,-30.03
6446,-30.83
6447,-29.23
6448,-30.22
6449,-31.96
6450,-32.5
6451,-33.55
6452,-35.21
6453,-36.25
6454,-37.32
6455,-38.72
6456,-40.19
6457,-42.07
6458,-43.14
6459,-44.31
6460,-46.4
6461,-48.39
6462,-49.15
6463,-51.7
6464,-52.98
6465,-55.06
6466,-56.42
6467,-58.71
6468,-59.97
6469,-61.88
6470,-63.54
6471,-64.19
6472,-65.5
6473,-65.75
6474,-67.17
6475,-68.1
6476,-68.82
6477,-69.24
6478,-69.68
6479,-69.12
6480,-69.92
6481,-71.14
6482,-69.19
6483,-68.67
6484,-69.06
6485,-67.52
6486,-67.1
6487,-65.98
6488,-64.79
6489,-63.77
6490,-63.09
6491,-61.57
6492,-60.42
6493,-58.51
6494,-57.62
6495,-55.17
6496,-53
6497,-51.08
6498,-49.8
6499,-49.2
6500,-47.22
6501,-44.44
6502,-42.87
6503,-41.65
6504,-39.32
6505,-38.59
6506,-37.05
6507,-35.47
6508,-34.99
6509,-33.42
6510,-33.47
6511,-32
6512,-30.77
6513,-30.19
6514,-30.57
6515,-29.38
6516,-29.98
6517,-29.9
6518,-30.04
6519,-30.47
6520,-31.18
6521,-32.27
6522,-32.28
6523,-32.87
6524,-35.12
6525,-36.25
6526,-36.91
6527,-38.35
6528,-39.78
6529,-41.51
6530,-42.79
6531,-43.99
6532,-47.42
6533,-49.5
6534,-50.59
6535,-51.18
6536,-53.66
6537,-56.08
6538,-56.91
6539,-59.23
6540,-60.56
6541,-61.57
6542,-62.3
6543,-63.99
6544,-65.74
6545,-66.84
6546,-67.96
6547,-67.42
6548,-67.96
6549,-68.47
6550,-69.24
6551,-69.7
6552,-70.7
6553,-69.26
6554,-68.75
6555,-69.76
6556,-69.73
6557,-67.77
6558,-66.91
6559,-66.82
6560,-65.07
6561,-63.39
6562,-62.4
6563,-61.4
6564,-61.07
6565,-58.74
6566,-56.67
6567,-55.74
6568,-54.25
6569,-52.16
6570,-50.33
6571,-47.74
6572,-45.82
6573,-46.12
6574,-43.61
6575,-41.4
6576,-40.01
6577,-39.1
6578,-37.25
6579,-35.68
6580,-35.01
6581,-34.02
6582,-32.88
6583,-32.42
6584,-30.87
6585,-30.61
6586,-30.42
6587,-29.24
6588,-30.4
6589,-30.38
6590,-30.08
6591,-30.52
6592,-31.16
6593,-32.07
6594,-33.25
6595,-33.35
6596,-33.9
6597,-36.1
6598,-38.05
6599,-39
6600,-39.6
6601,-41.65
6602,-42.35
6603,-44.55
6604,-46.53
6605,-48.68
6606,-50.31
6607,-51.9
6608,-52.8
6609,-54.53
6610,-57.52
6611,-58.34
6612,-59.97
6613,-61.53
6614,-63.56
6615,-64.24
6616,-65.16
6617,-66.07
6618,-68.1
6619,-68.56
6620,-68.64
6621,-70.2
6622,-69.51
6623,-69.46
6624,-69.88
6625,-70.23
6626,-69.89
6627,-69.88
6628,-68.14
6629,-69.23
6630,-67.66
6631,-65.56
6632,-64.97
6633,-64.08
6634,-63
6635,-61.49
6636,-59.68
6637,-58.4
6638,-56.86
6639,-55.41
6640,-53.84
6641,-51.54
6642,-49.36
6643,-47.75
6644,-46.61
6645,-44.96
6646,-43.22
6647,-40.99
6648,-39.75
6649,-38.64
6650,-36.69
6651,-36.09
6652,-33.94
6653,-33.49
6654,-32.37
6655,-31.89
6656,-30.74
6657,-30.26
6658,-30.22
6659,-30.02
6660,-29.45
6661,-30.46
6662,-29.93
6663,-30.85
6664,-31.12
6665,-31.82
6666,-33.39
6667,-33.95
6668,-34.52
6669,-36.26
6670,-38.22
6671,-38.14
6672,-40.13
6673,-42.45
6674,-42.79
6675,-44.97
6676,-46.2
6677,-48.38
6678,-50.27
6679,-51.82
6680,-53.86
6681,-54.87
6682,-56.74
6683,-58.03
6684,-60.16
6685,-62.25
6686,-63.28
6687,-64.42
6688,-65.73
6689,-66.9
6690,-68.57
6691,-67.98
6692,-68.32
6693,-68.9
6694,-69.46
6695,-70.36
6696,-68.91
6697,-70.03
6698,-70.07
6699,-70.02
6700,-68.27
6701,-68.88
6702,-67.31
6703,-66.16
6704,-64.94
6705,-63.82
6706,-62.36
6707,-60.8
6708,-60.74
6709,-58.97
6710,-56.67
6711,-54.68
6712,-52.72
6713,-51.68
6714,-49.37
6715,-48.71
6716,-45.56
6717,-45.41
6718,-43.67
6719,-40.39
6720,-40.51
6721,-38.65
6722,-37.81
6723,-35.66
6724,-34.75
6725,-34.3
6726,-33.42
6727,-31.88
6728,-30.84
6729,-30.62
6730,-29.94
6731,-29.17
6732,-29.58
6733,-31.1
6734,-30.05
6735,-31.41
6736,-32.04
6737,-31.98
6738,-33.16
6739,-33.16
6740,-34.96
6741,-35.69
6742,-37.39
6743,-38.24
6744,-40.33
6745,-42.4
6746,-43.09
6747,-44.19
6748,-45.91
6749,-47.58
6750,-50.45
6751,-51.92
6752,-53.81
6753,-54.56
6754,-56.04
6755,-58.25
6756,-59.6
6757,-60.68
6758,-62.94
6759,-64.5
6760,-64.9
6761,-65.81
6762,-67.32
6763,-68.16
6764,-68.46
6765,-69.53
6766,-69.56
6767,-69.89
6768,-70.77
6769,-69.63
6770,-69.76
6771,-69.62
6772,-68.59
6773,-68.68
6774,-66.82
6775,-65.59
6776,-65.46
6777,-63.57
6778,-61.95
6779,-61.8
6780,-59.7
6781,-58.41
6782,-56.57
6783,-55.49
6784,-53.37
6785,-51.56
6786,-49.32
6787,-48.58
6788,-46.64
6789,-45.46
6790,-42.93
6791,-40.55
6792,-39.25
6793,-38.11
6794,-36.61
6795,-35.86
6796,-34.91
6797,-33.93
6798,-32
6799,-32.86
6800,-31.15
6801,-30.14
6802,-30.54
6803,-30.18
6804,-29.29
6805,-30.27
6806,-30.92
6807,-30.67
6808,-30.88
6809,-31.54
6810,-32.04
6811,-34.44
6812,-35.18
6813,-35.37
6814,-37.51
6815,-39.26
6816,-39.67
6817,-41.45
6818,-43.21
6819,-44.21
6820,-46.11
6821,-48.74
6822,-50.3
6823,-51.17
6824,-52.62
6825,-55.58
6826,-56.37
6827,-58.47
6828,-59.77
6829,-61.79
6830,-62.99
6831,-62.94
6832,-65.15
6833,-66.27
6834,-67.33
6835,-68.06
6836,-68.55
6837,-69.57
6838,-69.77
6839,-69.49
6840,-70.44
6841,-69.99
6842,-67.92
6843,-69.67
6844,-68.07
6845,-68.11
6846,-66.68
6847,-66.82
6848,-66
6849,-63.8
6850,-61.73
6851,-62.46
6852,-59.54
6853,-58.19
6854,-57.03
6855,-53.82
6856,-53.25
6857,-52.63
6858,-49.69
6859,-49.33
6860,-46.31
6861,-45.07
6862,-43.45
6863,-40.95
6864,-40.45
6865,-38
6866,-36.54
6867,-35.16
6868,-34.38
6869,-33.33
6870,-32.57
6871,-31.8
6872,-30.63
6873,-29.81
6874,-30.49
6875,-29.5
6876,-30.02
6877,-29.44
6878,-30
6879,-30.12
6880,-31.11
6881,-31.95
6882,-32.99
6883,-33.75
6884,-35.15
6885,-35.27
6886,-36.57
6887,-37.68
6888,-39.63
6889,-41.08
6890,-42.62
6891,-44.98
6892,-45.79
6893,-47.84
6894,-49.81
6895,-51.54
6896,-53.27
6897,-55.89
6898,-57.71
6899,-58.67
6900,-60.12
6901,-61.06
6902,-63.91
6903,-63.72
6904,-64.96
6905,-65.74
6906,-67.58
6907,-67.65
6908,-68.54
6909,-69.47
6910,-69.08
6911,-69.15
6912,-70.86
6913,-70.08
6914,-70.53
6915,-67.63
6916,-68.67
6917,-68.62
6918,-67.34
6919,-66.83
6920,-65.02
6921,-64.48
6922,-62.68
6923,-61.26
6924,-59.23
6925,-58.28
6926,-56.51
6927,-55.15
6928,-54.34
6929,-51.87
6930,-48.95
6931,-47.92
6932,-48.04
6933,-44.71
6934,-44.23
6935,-42.06
6936,-40.57
6937,-37.77
6938,-37.57
6939,-35.53
6940,-34.13
6941,-33.98
6942,-33.1
6943,-31.17
6944,-31.75
6945,-31.08
6946,-30.27
6947,-30.11
6948,-30.26
6949,-29.57
6950,-30.76
6951,-31.21
6952,-31.21
6953,-32.18
6954,-32.97
6955,-33.07
6956,-34.85
6957,-35.35
6958,-37.53
6959,-37.97
6960,-39.66
6961,-42.25
6962,-43.29
6963,-43.98
6964,-47.41
6965,-47.84
6966,-50.43
6967,-51.48
6968,-54.21
6969,-54.97
6970,-57.53
6971,-58.81
6972,-60.13
6973,-61.95
6974,-63.17
6975,-64.3
6976,-65.77
6977,-66.18
6978,-67.02
6979,-68.41
6980,-67.91
6981,-69.22
6982,-68.94
6983,-70.32
6984,-70.03
6985,-70.87
6986,-68.56
6987,-69.47
6988,-69.37
6989,-68.2
6990,-67.27
6991,-66.58
6992,-65
6993,-64.58
6994,-62.27
6995,-62.15
6996,-60.73
6997,-58.16
6998,-55.99
6999,-54.93
7000,-53.1
7001,-51.75
7002,-50.06
7003,-47.84
7004,-46.81
7005,-44.34
7006,-42.71
7007,-41.85
7008,-40.59
7009,-39.9
7010,-36.67
7011,-36.44
7012,-34.63
7013,-34.35
7014,-31.57
7015,-30.93
7016,-31.49
7017,-29.92
7018,-30.34
7019,-29.47
7020,-29.97
7021,-30.14
7022,-29.67
7023,-30.92
7024,-31.13
7025,-31.72
7026,-32.47
7027,-33.36
7028,-34.73
7029,-36.59
7030,-36.86
7031,-38.09
7032,-40.24
7033,-41.44
7034,-42.69
7035,-44.66
7036,-46.93
7037,-47.72
7038,-49.14
7039,-51.48
7040,-53.42
7041,-55.28
7042,-56.8
7043,-58.36
7044,-61.26
7045,-61.94
7046,-62.23
7047,-63.65
7048,-65.58
7049,-66.08
7050,-67.12
7051,-68.8
7052,-68.63
7053,-68.78
7054,-68.83
7055,-69.99
7056,-69.9
7057,-69.83
7058,-68.97
7059,-68.16
7060,-68.64
7061,-68.3
7062,-67.95
7063,-67.53
7064,-65.9
7065,-64.07
7066,-62.95
7067,-61.61
7068,-59.51
7069,-58.77
7070,-56.42
7071,-55.64
