,N9,N3,N5,N7
158,-56.89878463745117,38.62940216064453,38.28602600097656,34.82026672363281
159,-55.32489013671875,39.44594192504883,39.24656295776367,35.59862518310547
160,-53.25456619262695,40.49971008300781,40.02903366088867,36.109561920166016
161,-51.86555480957031,40.5018424987793,40.35710525512695,37.42903137207031
162,-50.1950798034668,41.29154586791992,40.694183349609375,37.71052932739258
163,-48.62532424926758,41.85061264038086,41.584983825683594,38.827049255371094
164,-46.9964714050293,42.52202224731445,42.008758544921875,39.370338439941406
165,-44.97842025756836,42.75318908691406,42.54322814941406,39.88153839111328
166,-42.61684799194336,43.337947845458984,43.202476501464844,40.7594108581543
167,-42.062557220458984,43.73127365112305,43.54330825805664,41.36920166015625
168,-40.0628776550293,44.307533264160156,43.908443450927734,41.7860107421875
169,-38.11631393432617,44.66990280151367,44.63591003417969,42.61876678466797
170,-37.201438903808594,44.905635833740234,44.775672912597656,42.84341812133789
171,-35.39881134033203,45.56085968017578,45.15095520019531,43.71807861328125
172,-34.44776916503906,45.493385314941406,45.167171478271484,43.8454704284668
173,-34.00032424926758,45.85681915283203,45.544559478759766,44.263832092285156
174,-32.37659454345703,46.12141418457031,45.98337173461914,44.42401885986328
175,-32.467613220214844,45.92604064941406,45.8775634765625,44.530433654785156
176,-30.99140739440918,46.41603469848633,46.24518966674805,44.89858627319336
177,-30.86146354675293,46.410762786865234,46.355316162109375,45.09175491333008
178,-30.231046676635742,46.590354919433594,46.50844192504883,45.264286041259766
179,-30.149545669555664,46.55367660522461,46.5121955871582,45.4492073059082
180,-29.95441246032715,46.469966888427734,46.41307830810547,45.41877365112305
181,-29.790672302246094,46.662296295166016,46.511383056640625,45.37306594848633
182,-30.560556411743164,46.434574127197266,46.24385070800781,45.22081756591797
183,-30.333566665649414,46.4781379699707,46.37371826171875,45.406333923339844
184,-31.923566818237305,46.23918151855469,46.12415313720703,44.76240158081055
185,-32.79550552368164,46.22282409667969,46.00840377807617,44.447532653808594
186,-32.99429702758789,45.87687301635742,45.682857513427734,44.620670318603516
187,-33.349937438964844,45.908897399902344,45.506019592285156,44.01797866821289
188,-34.796356201171875,45.473411560058594,45.2335319519043,43.67081832885742
189,-35.969417572021484,45.182899475097656,45.22608184814453,44.027122497558594
190,-37.402706146240234,44.922157287597656,44.884132385253906,43.20258712768555
191,-37.96818161010742,44.79893493652344,44.70854949951172,42.34969711303711
192,-40.4063606262207,44.245357513427734,44.15406036376953,42.021785736083984
193,-41.77809524536133,43.8106803894043,43.72338104248047,41.61843490600586
194,-43.68230438232422,43.16851806640625,42.86958694458008,40.63825988769531
195,-45.636863708496094,42.89262008666992,42.5845947265625,40.03302001953125
196,-47.348411560058594,42.47589874267578,42.0554313659668,39.466400146484375
197,-48.082542419433594,41.846595764160156,41.470401763916016,38.93604278564453
198,-49.250511169433594,41.56374740600586,41.07097625732422,37.75368881225586
199,-51.36314392089844,40.95143127441406,40.7237548828125,37.261474609375
200,-53.72647476196289,40.201751708984375,39.796016693115234,36.336483001708984
201,-55.183319091796875,39.888919830322266,39.454833984375,35.767940521240234
202,-56.89225387573242,39.11042785644531,38.344757080078125,34.45793151855469
203,-58.74461364746094,38.07213592529297,37.80939483642578,34.1342887878418
204,-59.74770736694336,37.6270637512207,37.59871292114258,33.223114013671875
205,-61.942508697509766,37.11688995361328,36.77151107788086,32.653480529785156
206,-62.55915069580078,36.547706604003906,36.072593688964844,31.820837020874023
207,-63.792503356933594,36.251731872558594,35.722007751464844,30.986392974853516
208,-64.94249725341797,35.85293197631836,35.105247497558594,30.351816177368164
209,-66.44991302490234,35.328887939453125,34.494041442871094,29.71796226501465
210,-67.37017059326172,35.02666473388672,34.43841552734375,29.48298454284668
211,-68.01715850830078,34.771888732910156,34.05705261230469,28.752771377563477
212,-68.16450500488281,34.27653884887695,33.856590270996094,28.390485763549805
213,-68.51573181152344,34.102291107177734,33.55913162231445,28.038299560546875
214,-69.25101470947266,33.789066314697266,33.217315673828125,27.681926727294922
215,-70.03224182128906,33.789268493652344,33.075889587402344,27.812313079833984
216,-70.01358795166016,33.79888916015625,33.015254974365234,27.75861358642578
217,-69.9218521118164,33.7632942199707,32.938438415527344,27.69342613220215
218,-69.0283203125,33.797950744628906,33.23174285888672,27.746488571166992
219,-69.05143737792969,34.21141815185547,33.469383239746094,27.912220001220703
220,-68.02780151367188,34.28401565551758,33.671085357666016,28.470169067382812
221,-67.06441497802734,34.806854248046875,34.30476760864258,28.667583465576172
222,-67.29732513427734,34.87155532836914,34.249881744384766,29.082805633544922
223,-66.62337493896484,35.524105072021484,35.12052917480469,29.504724502563477
224,-65.03567504882812,35.96882247924805,35.075408935546875,30.104820251464844
225,-64.19564819335938,36.07325744628906,35.48564529418945,30.651962280273438
226,-62.51415252685547,36.79716873168945,36.377784729003906,31.83551025390625
227,-60.90422058105469,37.71961212158203,36.9074592590332,32.27214431762695
228,-59.654239654541016,38.05036544799805,37.264305114746094,32.83214569091797
229,-58.708274841308594,38.40150833129883,37.644264221191406,34.02772903442383
230,-56.7049560546875,39.007225036621094,38.49522018432617,34.7905387878418
231,-54.86233139038086,39.693939208984375,39.17333984375,35.55314636230469
232,-53.3929328918457,39.933570861816406,39.65709686279297,36.44941711425781
233,-51.78516387939453,40.51191329956055,40.341400146484375,37.41549301147461
234,-49.737823486328125,41.28434371948242,41.051246643066406,38.15449142456055
235,-48.28087615966797,41.82345199584961,41.396175384521484,38.72025680541992
236,-46.758697509765625,42.375648498535156,42.078678131103516,39.319618225097656
237,-44.65777587890625,42.86235809326172,42.851783752441406,40.64695739746094
238,-42.61294174194336,43.43379592895508,43.33838653564453,41.27955627441406
239,-41.34328079223633,43.55109786987305,43.4538688659668,41.54795455932617
240,-40.03114318847656,43.9818000793457,44.061248779296875,42.16194534301758
241,-39.33936309814453,44.4378547668457,44.298580169677734,42.56901550292969
242,-37.38763427734375,44.65642547607422,44.637351989746094,43.33348846435547
243,-36.30604553222656,45.11526107788086,45.138309478759766,43.2913703918457
244,-34.05656814575195,45.46665573120117,45.43025588989258,43.88383865356445
245,-34.172969818115234,45.605560302734375,45.573482513427734,44.11305618286133
246,-32.25721740722656,46.12492370605469,46.04047393798828,44.537086486816406
247,-31.661497116088867,46.20744705200195,46.10499572753906,44.54060745239258
248,-31.60068702697754,46.105628967285156,46.071964263916016,44.9213752746582
249,-31.123353958129883,46.42697525024414,46.32412338256836,45.01504898071289
250,-28.115947723388672,46.763973236083984,46.546531677246094,45.77424240112305
251,-29.974931716918945,46.53594207763672,46.466243743896484,45.196407318115234
252,-29.990934371948242,46.70379638671875,46.52802276611328,45.3739013671875
253,-30.56497573852539,46.30996322631836,46.330074310302734,45.59324264526367
254,-29.902591705322266,46.707462310791016,46.454261779785156,44.935081481933594
255,-30.885650634765625,46.47263717651367,46.31675720214844,44.88542938232422
256,-31.721647262573242,46.34071731567383,46.164222717285156,44.876365661621094
257,-32.26513671875,46.25395965576172,45.86503601074219,44.714439392089844
258,-33.22214889526367,45.836578369140625,45.420352935791016,44.30850601196289
259,-33.586700439453125,45.863426208496094,45.39677810668945,44.32762145996094
260,-34.34009552001953,45.72875213623047,45.423954010009766,44.021446228027344
261,-36.14287567138672,45.330780029296875,45.21013641357422,43.486915588378906
262,-37.1929931640625,45.0595703125,44.81379318237305,43.142940521240234
263,-38.33479690551758,44.716949462890625,44.40971374511719,42.82005310058594
264,-39.600677490234375,44.346282958984375,44.118019104003906,41.94717025756836
265,-41.91257858276367,43.794837951660156,43.48256301879883,41.60270309448242
266,-43.63186264038086,43.23299789428711,43.00009536743164,40.83583450317383
267,-45.1999626159668,42.72614288330078,42.708160400390625,40.127933502197266
268,-46.36328887939453,42.33430480957031,42.181575775146484,39.11964416503906
269,-48.04187774658203,41.53137969970703,41.44916534423828,38.720176696777344
270,-50.50788497924805,41.253726959228516,40.72142791748047,38.152496337890625
271,-51.80614471435547,40.799068450927734,40.407752990722656,37.38358688354492
272,-53.26517868041992,40.701759338378906,39.87746047973633,36.39412307739258
273,-55.774253845214844,39.77151870727539,39.04605484008789,35.857749938964844
274,-56.84507369995117,39.00926208496094,38.540611267089844,34.869468688964844
275,-58.26835632324219,38.65122604370117,38.2005500793457,33.85530090332031
276,-59.83527755737305,37.81644058227539,37.19254684448242,33.327125549316406
277,-62.17218017578125,37.309017181396484,36.89211654663086,32.33893966674805
278,-62.801475524902344,36.775856018066406,36.2775993347168,31.634471893310547
279,-63.74374771118164,36.41451644897461,35.570438385009766,31.197772979736328
280,-65.25711059570312,36.17176055908203,34.92155075073242,30.071456909179688
281,-66.80391693115234,35.436668395996094,34.37434005737305,29.466360092163086
282,-66.72545623779297,35.037269592285156,34.22602462768555,29.18484115600586
283,-68.22917175292969,34.39298629760742,33.98442840576172,28.886241912841797
284,-69.53107452392578,34.09394454956055,33.547576904296875,28.365205764770508
285,-69.86116027832031,34.31595230102539,33.407081604003906,28.135759353637695
286,-69.20976257324219,34.182979583740234,33.151737213134766,27.661123275756836
287,-69.56566619873047,33.54057693481445,33.15389633178711,27.808969497680664
288,-70.09408569335938,33.83658981323242,33.132110595703125,27.306364059448242
289,-69.70768737792969,33.837074279785156,33.23180389404297,27.73967933654785
290,-69.57888793945312,34.332420349121094,33.437870025634766,28.002548217773438
291,-69.26271057128906,33.9176025390625,33.282291412353516,27.92535400390625
292,-68.43436431884766,34.345706939697266,33.63184356689453,28.251863479614258
293,-67.51406860351562,34.51346206665039,33.88990020751953,28.3026123046875
294,-67.83341979980469,34.90033721923828,34.2430419921875,29.174543380737305
295,-66.07572937011719,35.580238342285156,35.0689697265625,29.462499618530273
296,-64.6570816040039,35.78824996948242,35.634498596191406,30.2973575592041
297,-63.93503952026367,36.04965591430664,35.720115661621094,31.364906311035156
298,-62.8092155456543,36.62409973144531,36.36519241333008,31.77284049987793
299,-60.55253982543945,37.35660171508789,36.88106155395508,32.46582794189453
300,-60.412681579589844,37.56244659423828,37.16912078857422,33.17679214477539
301,-58.23545837402344,38.371883392333984,38.006160736083984,33.99065017700195
302,-56.35481262207031,38.876136779785156,38.366798400878906,34.93356704711914
303,-54.90422439575195,39.75516128540039,39.01597595214844,35.296592712402344
304,-53.14670944213867,40.37123107910156,39.8295783996582,36.46165466308594
305,-51.675907135009766,40.69904327392578,40.34040069580078,37.15872573852539
306,-49.72723388671875,41.29701232910156,40.89976501464844,38.041168212890625
307,-48.5536003112793,41.86144256591797,41.32211685180664,38.763309478759766
308,-45.80625915527344,42.30632781982422,42.109283447265625,39.50716018676758
309,-44.95425033569336,42.82884216308594,42.667388916015625,40.037559509277344
310,-43.60115051269531,43.36157989501953,43.03856658935547,40.73815155029297
311,-40.892513275146484,43.94917678833008,43.61610794067383,41.50239181518555
312,-39.48035430908203,44.42094039916992,44.01263427734375,41.74040985107422
313,-39.15570831298828,44.69507598876953,44.409603118896484,42.698638916015625
314,-37.59146499633789,44.919803619384766,44.581695556640625,42.93545913696289
315,-35.77299499511719,45.2758674621582,45.075008392333984,43.48637771606445
316,-34.2608528137207,45.6139030456543,45.44941329956055,43.75839614868164
317,-33.38318634033203,45.9054069519043,45.59214401245117,44.45494842529297
318,-32.17496871948242,46.090965270996094,45.87987518310547,44.66090774536133
319,-32.246097564697266,46.39350891113281,46.02484130859375,44.44402313232422
320,-31.494342803955078,46.52392578125,46.13920974731445,44.72258377075195
321,-30.689809799194336,46.58863067626953,46.334224700927734,45.07699966430664
322,-29.68872833251953,46.650840759277344,46.486732482910156,45.18539047241211
323,-29.800905227661133,46.69804763793945,46.655128479003906,45.317264556884766
324,-29.642934799194336,46.92683792114258,46.649227142333984,44.950408935546875
325,-29.873306274414062,46.80495071411133,46.30906677246094,45.186622619628906
326,-30.836599349975586,46.57929992675781,46.235294342041016,45.238399505615234
327,-29.586536407470703,46.6505012512207,46.356380462646484,45.090675354003906
328,-31.070119857788086,46.339073181152344,46.13883972167969,45.06725311279297
329,-31.952171325683594,46.14911651611328,45.90718460083008,44.77773666381836
330,-32.58295822143555,45.82656478881836,45.677978515625,44.659976959228516
331,-33.41560745239258,45.88437271118164,45.57865905761719,44.243595123291016
332,-34.9158935546875,45.441497802734375,45.43510437011719,43.696529388427734
333,-35.91518020629883,45.14405059814453,45.13591384887695,43.58134460449219
334,-36.82492446899414,45.12373352050781,44.851409912109375,43.37306213378906
335,-38.3952751159668,44.752994537353516,44.43313217163086,42.707664489746094
336,-40.22688674926758,44.46518325805664,44.18549728393555,41.979942321777344
337,-41.139766693115234,43.814613342285156,43.63093566894531,41.26837158203125
338,-43.274688720703125,43.11198806762695,42.7407112121582,40.5257453918457
339,-44.6715087890625,42.839962005615234,42.53876876831055,40.53567886352539
340,-46.336360931396484,42.3459358215332,42.17420959472656,39.69457244873047
341,-48.68777847290039,41.816097259521484,41.44930648803711,38.80256271362305
342,-50.849525451660156,41.133819580078125,40.93022537231445,37.775115966796875
343,-52.117225646972656,40.63310241699219,40.2652702331543,37.11393356323242
344,-53.152076721191406,40.3477668762207,39.880916595458984,36.19598388671875
345,-55.046630859375,39.9434928894043,39.1877326965332,35.56581497192383
346,-56.62835693359375,39.07111358642578,38.57183074951172,34.66130447387695
347,-57.99165344238281,38.46942901611328,37.64405059814453,33.90251541137695
348,-60.96112060546875,37.99217987060547,37.3050537109375,33.25675964355469
349,-61.016998291015625,37.31172561645508,36.59550094604492,32.39528274536133
350,-63.04664611816406,36.92140197753906,36.03619384765625,31.47608184814453
351,-64.23661041259766,36.32008743286133,35.57389831542969,31.060352325439453
352,-64.09611511230469,35.6705322265625,35.06558609008789,30.026735305786133
353,-66.09004211425781,35.25273895263672,34.7282600402832,29.540767669677734
354,-67.45170593261719,34.963401794433594,34.498329162597656,28.981914520263672
355,-68.05473327636719,34.64482116699219,34.041465759277344,28.699811935424805
356,-68.29591369628906,34.349857330322266,33.740718841552734,28.364931106567383
357,-69.80757141113281,34.097496032714844,33.452796936035156,28.008419036865234
358,-69.5135726928711,33.97636413574219,33.25040054321289,27.678895950317383
359,-69.7171630859375,33.56910705566406,33.19303894042969,27.772724151611328
360,-70.15579986572266,33.76186752319336,33.148929595947266,27.740127563476562
361,-69.71858978271484,33.91836929321289,33.22861862182617,27.37823486328125
362,-69.25990295410156,34.212772369384766,33.574485778808594,27.972108840942383
363,-68.81127166748047,34.046756744384766,33.305938720703125,28.158145904541016
364,-69.071533203125,34.240753173828125,33.73442459106445,28.117847442626953
365,-67.94689178466797,34.79155349731445,33.840972900390625,28.898818969726562
366,-67.65586853027344,34.943817138671875,34.07465744018555,29.284072875976562
367,-66.0790786743164,35.484580993652344,34.39970397949219,29.76534652709961
368,-65.24332427978516,35.75078201293945,34.87482452392578,30.056543350219727
369,-64.10366821289062,36.07472610473633,35.4873046875,30.663509368896484
370,-62.429542541503906,36.88273620605469,36.25587463378906,31.656679153442383
371,-61.68429946899414,37.37775421142578,36.583656311035156,31.97983169555664
372,-60.21406173706055,37.981658935546875,37.32917022705078,33.36675262451172
373,-58.37285614013672,38.69944381713867,37.95736312866211,34.0310173034668
374,-56.658931732177734,39.26506805419922,38.5492057800293,34.64300537109375
375,-54.42747116088867,39.63604736328125,39.15269088745117,35.60221862792969
376,-54.11270523071289,40.02540588378906,39.85300064086914,36.636268615722656
377,-51.93623733520508,40.66966247558594,40.174583435058594,37.10337448120117
378,-49.15910339355469,41.46702194213867,40.949615478515625,37.92375564575195
379,-48.355464935302734,41.49293899536133,41.45454788208008,38.517887115478516
380,-46.484130859375,42.29194259643555,42.031463623046875,39.32868957519531
381,-44.81223678588867,42.69905471801758,42.58066940307617,40.25505447387695
382,-43.26832962036133,43.259666442871094,43.06875228881836,40.95055389404297
383,-41.51649475097656,43.69744110107422,43.376365661621094,41.23258590698242
384,-39.98775863647461,44.37549591064453,43.847625732421875,41.9926643371582
385,-37.554542541503906,44.69482421875,44.52061080932617,42.556331634521484
386,-37.84466552734375,45.09033203125,44.788909912109375,42.88083267211914
387,-36.59305191040039,45.222171783447266,45.15837860107422,43.18300247192383
388,-34.000946044921875,45.68145751953125,45.41126251220703,43.738006591796875
389,-34.005123138427734,45.79391098022461,45.38765335083008,43.599666595458984
390,-32.65739440917969,46.060943603515625,45.71320343017578,44.6614875793457
391,-32.31935501098633,45.966087341308594,45.84864044189453,45.040184020996094
392,-31.54690933227539,46.2601432800293,46.0017204284668,44.85026931762695
393,-30.57134246826172,46.67460632324219,46.39944839477539,45.172996520996094
394,-29.84127426147461,46.49800491333008,46.450321197509766,45.30363464355469
395,-30.399829864501953,46.479427337646484,46.44919967651367,45.01251983642578
396,-30.06585121154785,46.650611877441406,46.633697509765625,45.221004486083984
397,-29.87367820739746,46.604286193847656,46.38581848144531,45.11898422241211
398,-30.61737823486328,46.5681037902832,46.35624694824219,45.07147216796875
